side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net,cluster
S,200.0,2.1845269952923445,4.0,1831.06,5666,5676,2025-05-02 14:00:00,2025-05-03 00:00:00,1831.06,1840.21,-0.5,-23.99,MH,10,1.041,-1.23,17.2,MILD_UP,-0.2535164948085723,-0.2535164948085723,-0.22987671311695063,-24.24351649480857,20
S,200.0,1.5523069221246426,4.0,2576.81,5974,5980,2025-05-15 10:00:00,2025-05-15 16:00:00,2576.81,2529.6,1.832,69.28,TP,6,2.445,-0.794,20.2,UP,0.392688634396793,0.0,0.392688634396793,69.67268863439679,21
S,200.0,1.6107015007711234,4.0,2483.39,6105,6115,2025-05-20 21:00:00,2025-05-21 07:00:00,2483.39,2515.34,-1.287,-55.46,MH,10,1.812,-1.716,24.2,MILD_UP,0.04692236982511809,0.04692236982511809,0.04692236982511809,-55.41307763017488,22
S,200.0,1.5137409837802653,4.0,2642.46,6324,6333,2025-05-30 00:00:00,2025-05-30 09:00:00,2642.46,2572.24,2.657,102.29,TP,9,3.272,-1.15,27.3,MILD_UP,0.29773444623312856,0.29773444623312856,0.6305731866492559,102.58773444623313,23
S,200.0,1.3442531497531616,4.0,2975.63,7438,7447,2025-07-15 10:00:00,2025-07-15 19:00:00,2975.63,2973.1,0.085,-0.6,BE,9,1.5,-0.629,26.3,UP,0.4000967862267823,0.4000967862267823,0.4000967862267823,-0.19990321377321768,24
S,200.0,1.0963589917882712,4.0,3648.44,7618,7626,2025-07-22 22:00:00,2025-07-23 06:00:00,3648.44,3705.11,-1.553,-66.13,MH,8,0.615,-2.784,28.3,UP,0.40760296914407257,0.40760296914407257,0.40760296914407257,-65.72239703085592,25
S,200.0,1.093631238482696,4.0,3657.54,7638,7642,2025-07-23 18:00:00,2025-07-23 22:00:00,3657.54,3586.65,1.938,73.53,TP,4,2.12,-0.615,15.2,UP,0.0,0.0,0.0,73.53,25
S,200.0,1.1067701127798746,4.0,3614.12,7679,7687,2025-07-25 11:00:00,2025-07-25 19:00:00,3614.12,3718.2,-2.88,-119.19,MH,8,1.217,-3.661,9.1,UP,0.4019420623864178,0.4019420623864178,0.4019420623864178,-118.78805793761359,26
S,200.0,1.0647897971841633,4.0,3756.61,7808,7816,2025-07-30 20:00:00,2025-07-31 04:00:00,3756.61,3758.7,-0.056,-6.23,TP,8,2.306,-1.979,30.3,MILD_UP,0.062241972416620314,0.062241972416620314,0.062241972416620314,-6.16775802758338,27
S,200.0,1.107493299665537,4.0,3611.76,7948,7960,2025-08-05 16:00:00,2025-08-06 04:00:00,3611.76,3570.18,1.151,42.05,MHx,12,1.572,-2.23,30.3,DOWN,0.054159480764570174,0.054159480764570174,0.178799135669658,42.104159480764565,28
S,200.0,0.8496555708729574,4.0,4707.79,8167,8169,2025-08-14 19:00:00,2025-08-14 21:00:00,4707.79,4568.49,2.959,114.36,TP,2,4.499,-0.62,19.2,UP,0.0,0.0,0.0,114.36,29
S,200.0,0.890521511660266,4.0,4491.75,8195,8196,2025-08-15 23:00:00,2025-08-16 00:00:00,4491.75,4428.72,1.403,52.13,TP,1,2.209,-0.151,6.1,UP,0.255332073350977,0.0,0.255332073350977,52.38533207335098,30
S,200.0,0.8945564006628663,4.0,4471.49,8962,8972,2025-09-16 22:00:00,2025-09-17 08:00:00,4471.49,4499.41,-0.624,-28.98,MH,10,1.129,-1.156,29.3,MILD_UP,0.17874198218181275,0.08137504062404254,0.17874198218181275,-28.80125801781819,31
S,200.0,0.8569934954193699,4.0,4667.48,9459,9468,2025-10-07 15:00:00,2025-10-08 00:00:00,4667.48,4510.3,3.368,130.7,TP,9,4.168,-1.854,20.2,UP,0.7873407830649517,0.40080128891821715,0.7873407830649517,131.48734078306495,32
S,200.0,0.9005297366175653,4.0,4441.83,9480,9488,2025-10-08 12:00:00,2025-10-08 20:00:00,4441.83,4485.21,-0.977,-43.06,MH,8,0.746,-1.422,27.3,UP,0.24256669922081664,0.24256669922081664,0.24256669922081664,-42.817433300779186,32
S,200.0,0.9350797506142305,4.0,4277.71,9539,9540,2025-10-10 23:00:00,2025-10-11 00:00:00,4277.71,4100.48,4.143,161.72,TP,1,4.915,-0.086,15.2,MILD_UP,-0.197350176239156,-0.197350176239156,0.0,161.52264982376084,33
S,200.0,0.9831536620016026,4.0,4068.54,9626,9627,2025-10-14 14:00:00,2025-10-14 15:00:00,4068.54,4001.62,1.645,61.79,TP,1,2.56,-0.535,29.3,DOWN,0.0,0.0,0.0,61.79,34
S,200.0,1.0474631751227497,4.0,3818.75,9699,9701,2025-10-17 15:00:00,2025-10-17 17:00:00,3818.75,3707.37,2.917,112.67,TP,2,3.037,-0.116,5.1,DOWN,0.22144457772611142,0.22144457772611142,0.22144457772611142,112.89144457772612,35
S,200.0,0.9770347970942985,4.0,4094.02,9959,9969,2025-10-28 11:00:00,2025-10-28 21:00:00,4094.02,4120.0,-0.635,-29.38,MH,10,0.726,-0.988,23.2,MILD_UP,0.18557764336167237,0.18557764336167237,0.18557764336167237,-29.194422356638327,36
S,200.0,1.0125992663718315,4.0,3950.23,9996,9999,2025-10-30 00:00:00,2025-10-30 03:00:00,3950.23,3915.29,0.885,31.38,TP,3,2.892,-1.693,14.1,MILD_UP,0.0,0.0,0.15660000000000002,31.38,37
S,200.0,1.2121799844840961,4.0,3299.84,10206,10208,2025-11-07 18:00:00,2025-11-07 20:00:00,3299.84,3258.62,1.249,45.97,TP,2,2.297,-0.278,23.2,DOWN,0.0,0.0,0.0,45.97,38
S,200.0,1.181502398449869,4.0,3385.52,10356,10358,2025-11-14 00:00:00,2025-11-14 02:00:00,3385.52,3254.4,3.873,150.92,TP,2,3.944,-0.367,33.3,DOWN,0.0,0.0,0.0928553938968949,150.92,39
S,200.0,1.326119244642478,4.0,3016.32,10490,10501,2025-11-19 14:00:00,2025-11-20 01:00:00,3016.32,2948.87,2.236,85.45,TP,11,2.695,-3.204,19.2,DOWN,0.4014001074663037,0.4014001074663037,0.4014001074663037,85.8514001074663,40
S,200.0,1.3538532355400013,4.0,2954.53,10524,10525,2025-11-21 00:00:00,2025-11-21 01:00:00,2954.53,2861.21,3.159,122.34,TP,1,3.673,-0.189,22.2,DOWN,0.0,0.0,0.2715190810044237,122.34,41
S,200.0,1.3936359613823475,4.0,2870.19,10637,10647,2025-11-25 17:00:00,2025-11-26 03:00:00,2870.19,2922.89,-1.836,-77.44,MH,10,0.529,-3.025,18.2,DOWN,0.022425889296527404,0.022425889296527404,0.022425889296527404,-77.41757411070347,42
S,200.0,1.3376852694098134,4.0,2990.24,10689,10699,2025-11-27 21:00:00,2025-11-28 07:00:00,2990.24,3009.41,-0.641,-29.64,MH,10,0.215,-1.781,15.2,DOWN,0.03977796822234148,0.03977796822234148,0.03977796822234148,-29.60022203177766,43
