side,margin_c,qty_exact_c,fee_exact_c,entry_exact_c,entry_bar_c,exit_bar_c,entry_dt,exit_dt_c,entry_price_c,exit_price_c,pnl_pct_c,pnl_c,reason_code_c,bars_held_c,mfe_pct_c,mae_pct_c,gk_pctile_c,regime_code_c,funding_c,funding_low_c,funding_high_c,net_c,margin_b,qty_exact_b,fee_exact_b,entry_exact_b,entry_bar_b,exit_bar_b,exit_dt_b,entry_price_b,exit_price_b,pnl_pct_b,pnl_b,reason_code_b,bars_held_b,mfe_pct_b,mae_pct_b,gk_pctile_b,regime_code_b,funding_b,funding_low_b,funding_high_b,net_b,_merge
L,200.0,1.5680186907827942,4.0,2550.99,7274.0,7277.0,2025-07-08 14:00:00,2025-07-08 17:00:00,2550.99,2545.12,-0.23,-13.2,ACX,3.0,0.471,-0.234,13.1,MILD_UP,-0.11153152513531406,-0.11153152513531406,-0.11153152513531406,-13.311531525135313,200.0,1.5680186907827942,4.0,2550.99,7274.0,7283.0,2025-07-08 23:00:00,2550.99,2562.92,0.468,14.71,MFE,9.0,1.921,-0.352,13.1,MILD_UP,-0.11153152513531406,-0.11153152513531406,-0.11153152513531406,14.598468474864687,both
L,200.0,1.504324934185784,4.0,2659.0,7305.0,7312.0,2025-07-09 21:00:00,2025-07-10 04:00:00,2659.0,2763.56,3.932,153.29,TP,7.0,5.142,-1.166,9.1,MILD_UP,-0.25038055208725085,-0.25038055208725085,-0.25038055208725085,153.03961944791274,200.0,1.504324934185784,4.0,2659.0,7305.0,7312.0,2025-07-10 04:00:00,2659.0,2763.56,3.932,153.29,TP,7.0,5.142,-1.166,9.1,MILD_UP,-0.25038055208725085,-0.25038055208725085,-0.25038055208725085,153.03961944791274,both
L,200.0,1.4377163313792372,4.0,2782.19,7319.0,7324.0,2025-07-10 11:00:00,2025-07-10 16:00:00,2782.19,2789.54,0.264,6.57,MFE,5.0,1.439,-0.638,8.1,MILD_UP,-0.1126254680487242,-0.1126254680487242,0.0,6.457374531951276,200.0,1.4377163313792372,4.0,2782.19,7319.0,7324.0,2025-07-10 16:00:00,2782.19,2789.54,0.264,6.57,MFE,5.0,1.439,-0.638,8.1,MILD_UP,-0.1126254680487242,-0.1126254680487242,0.0,6.457374531951276,both
L,200.0,1.3316022504078031,4.0,3003.9,7346.0,7350.0,2025-07-11 14:00:00,2025-07-11 18:00:00,3003.9,3014.86,0.365,10.59,MFE,4.0,1.233,-1.444,7.1,MILD_UP,-0.39526615399980025,-0.39526615399980025,-0.39526615399980025,10.194733846000199,200.0,1.3316022504078031,4.0,3003.9,7346.0,7350.0,2025-07-11 18:00:00,3003.9,3014.86,0.365,10.59,MFE,4.0,1.233,-1.444,7.1,MILD_UP,-0.39526615399980025,-0.39526615399980025,-0.39526615399980025,10.194733846000199,both
L,200.0,1.045005786719544,4.0,3827.73,7779.0,7782.0,2025-07-29 15:00:00,2025-07-29 18:00:00,3827.73,3871.93,1.155,42.19,ACX,3.0,1.507,-0.007,15.2,MILD_UP,-0.4050996282391914,-0.4050996282391914,-0.4050996282391914,41.784900371760806,200.0,1.045005786719544,4.0,3827.73,7779.0,7783.0,2025-07-29 19:00:00,3827.73,3828.72,0.026,-2.97,MFE,4.0,1.507,-0.124,15.2,MILD_UP,-0.4050996282391914,-0.4050996282391914,-0.4050996282391914,-3.3750996282391914,both
L,200.0,1.0360037192533522,4.0,3860.99,7823.0,7829.0,2025-07-31 11:00:00,2025-07-31 17:00:00,3860.99,3862.08,0.028,-2.87,ACX,6.0,0.441,-0.202,4.0,MILD_UP,-0.4001364280373687,-0.4001364280373687,-0.4001364280373687,-3.270136428037369,200.0,1.0360037192533522,4.0,3860.99,7823.0,7831.0,2025-07-31 19:00:00,3860.99,3853.74,-0.188,-11.51,BE,8.0,0.441,-0.254,4.0,MILD_UP,-0.4001364280373687,-0.4001364280373687,-0.4001364280373687,-11.910136428037369,both
L,200.0,1.0997500817939123,4.0,3637.19,7970.0,7974.0,2025-08-06 14:00:00,2025-08-06 18:00:00,3637.19,3625.99,-0.308,-16.32,ACX,4.0,0.297,-0.803,13.1,DOWN,-0.3281091172031156,-0.3281091172031156,-0.3281091172031156,-16.648109117203116,200.0,1.0997500817939123,4.0,3637.19,7970.0,7976.0,2025-08-06 20:00:00,3637.19,3618.16,-0.523,-24.93,MH,6.0,0.297,-0.803,13.1,DOWN,-0.3281091172031156,-0.3281091172031156,-0.3281091172031156,-25.258109117203116,both
L,200.0,1.0807889759524454,4.0,3701.0,7996.0,8001.0,2025-08-07 16:00:00,2025-08-07 21:00:00,3701.0,3848.47,3.985,155.38,TP,5.0,4.026,-0.003,17.2,DOWN,0.0,-0.17140000000000002,0.0,155.38,200.0,1.0807889759524454,4.0,3701.0,7996.0,8001.0,2025-08-07 21:00:00,3701.0,3848.47,3.985,155.38,TP,5.0,4.026,-0.003,17.2,DOWN,0.0,-0.17140000000000002,0.0,155.38,both
L,200.0,1.0002625689243427,4.0,3998.95,8026.0,8029.0,2025-08-08 22:00:00,2025-08-09 01:00:00,3998.95,3969.81,-0.729,-33.15,ACX,3.0,0.151,-1.849,5.1,DOWN,-0.3954043585091087,-0.3954043585091087,-0.3954043585091087,-33.54540435850911,200.0,1.0002625689243427,4.0,3998.95,8026.0,8033.0,2025-08-09 05:00:00,3998.95,4056.82,1.447,53.89,MHx,7.0,1.777,-1.849,5.1,DOWN,-0.3954043585091087,-0.3954043585091087,-0.3954043585091087,53.49459564149089,both
L,200.0,0.9440753372119095,4.0,4236.95,8309.0,8313.0,2025-08-20 17:00:00,2025-08-20 21:00:00,4236.95,4203.28,-0.795,-35.79,ACX,4.0,0.02,-2.141,5.1,MILD_UP,0.0,0.0,0.0,-35.79,200.0,0.9440753372119095,4.0,4236.95,8309.0,8316.0,2025-08-21 00:00:00,4236.95,4253.47,0.39,11.6,MFE,7.0,1.643,-3.13,5.1,MILD_UP,-0.3642269065114339,-0.3642269065114339,0.0,11.235773093488566,both
L,200.0,0.9242720779715926,4.0,4327.73,8357.0,8360.0,2025-08-22 17:00:00,2025-08-22 20:00:00,4327.73,4272.72,-1.271,-54.84,ACX,3.0,0.072,-1.309,22.2,DOWN,0.0,0.0,0.0,-54.84,200.0,0.9242720779715926,4.0,4327.73,8357.0,8363.0,2025-08-22 23:00:00,4327.73,4611.8,6.564,258.56,TP,6.0,7.329,-2.813,22.2,DOWN,0.0,0.0,0.0,258.56,both
L,200.0,0.8679519588590772,4.0,4608.55,8503.0,8507.0,2025-08-28 19:00:00,2025-08-28 23:00:00,4608.55,4565.29,-0.939,-41.55,ACX,4.0,0.095,-1.466,6.1,MILD_UP,0.0,0.0,0.0,-41.55,200.0,0.8679519588590772,4.0,4608.55,8503.0,8510.0,2025-08-29 02:00:00,4608.55,4488.01,-2.616,-108.62,MH,7.0,0.095,-3.31,6.1,MILD_UP,-0.08498856361512841,-0.08498856361512841,-0.08498856361512841,-108.70498856361513,both
L,200.0,0.9195571412807592,4.0,4349.92,8646.0,8649.0,2025-09-03 18:00:00,2025-09-03 21:00:00,4349.92,4352.2,0.052,-1.9,ACX,3.0,0.782,-0.238,9.1,DOWN,0.0,0.0,0.0,-1.9,200.0,0.9195571412807592,4.0,4349.92,8646.0,8654.0,2025-09-04 02:00:00,4349.92,4469.84,2.757,106.27,MHx,8.0,3.183,-0.238,9.1,DOWN,-0.13067246091691267,-0.13067246091691267,-0.13067246091691267,106.13932753908308,both
L,200.0,0.9060022650056625,4.0,4415.0,8692.0,8698.0,2025-09-05 16:00:00,2025-09-05 22:00:00,4415.0,4441.23,0.594,19.76,MFE,6.0,1.8,-1.008,23.2,DOWN,0.0,0.0,0.1382511639840413,19.76,200.0,0.9060022650056625,4.0,4415.0,8692.0,8698.0,2025-09-05 22:00:00,4415.0,4441.23,0.594,19.76,MFE,6.0,1.8,-1.008,23.2,DOWN,0.0,0.0,0.1382511639840413,19.76,both
L,200.0,0.9237853954147911,4.0,4330.01,8813.0,8819.0,2025-09-10 17:00:00,2025-09-10 23:00:00,4330.01,4399.42,1.603,60.12,MFE,6.0,2.853,-0.564,21.2,DOWN,0.0,0.0,0.0,60.12,200.0,0.9237853954147911,4.0,4330.01,8813.0,8819.0,2025-09-10 23:00:00,4330.01,4399.42,1.603,60.12,MFE,6.0,2.853,-0.564,21.2,DOWN,0.0,0.0,0.0,60.12,both
L,200.0,0.9055387276275337,4.0,4417.26,8834.0,8838.0,2025-09-11 14:00:00,2025-09-11 18:00:00,4417.26,4415.01,-0.051,-6.04,ACX,4.0,0.747,-0.283,14.1,SIDE,-0.4019686411938623,-0.4019686411938623,-0.4019686411938623,-6.441968641193863,200.0,0.9055387276275337,4.0,4417.26,8834.0,8841.0,2025-09-11 21:00:00,4417.26,4424.45,0.163,2.51,MFE,7.0,1.498,-2.001,14.1,SIDE,-0.4019686411938623,-0.4019686411938623,-0.4019686411938623,2.1080313588061377,both
L,200.0,0.8985977382294928,4.0,4451.38,8851.0,8854.0,2025-09-12 07:00:00,2025-09-12 10:00:00,4451.38,4496.57,1.015,36.61,MFE,3.0,1.959,-0.068,0.0,SIDE,-0.1945617401182044,-0.1945617401182044,-0.1945617401182044,36.415438259881796,200.0,0.8985977382294928,4.0,4451.38,8851.0,8854.0,2025-09-12 10:00:00,4451.38,4496.57,1.015,36.61,MFE,3.0,1.959,-0.068,0.0,SIDE,-0.1945617401182044,-0.1945617401182044,-0.1945617401182044,36.415438259881796,both
L,200.0,0.8833454057205449,4.0,4528.24,8975.0,8981.0,2025-09-17 11:00:00,2025-09-17 17:00:00,4528.24,4509.28,-0.419,-20.75,BE,6.0,0.571,-1.477,16.2,MILD_UP,-0.21498356164867588,-0.21498356164867588,-0.21498356164867588,-20.964983561648676,200.0,0.8833454057205449,4.0,4528.24,8975.0,8981.0,2025-09-17 17:00:00,4528.24,4509.28,-0.419,-20.75,BE,6.0,0.571,-1.477,16.2,MILD_UP,-0.21498356164867588,-0.21498356164867588,-0.21498356164867588,-20.964983561648676,both
L,200.0,0.9542508296018148,4.0,4191.77,9155.0,9160.0,2025-09-24 23:00:00,2025-09-25 04:00:00,4191.77,4158.95,-0.783,-35.32,ACX,5.0,0.1,-0.944,22.2,DOWN,0.14367522034844468,0.14367522034844468,0.14367522034844468,-35.17632477965156,200.0,0.9542508296018148,4.0,4191.77,9155.0,9161.0,2025-09-25 05:00:00,4191.77,4163.06,-0.685,-31.4,MH,6.0,0.1,-1.097,22.2,DOWN,0.14367522034844468,0.14367522034844468,0.14367522034844468,-31.256324779651553,both
L,200.0,0.9324031058347456,4.0,4289.99,9317.0,9320.0,2025-10-01 17:00:00,2025-10-01 20:00:00,4289.99,4295.88,0.137,1.49,ACX,3.0,0.632,-0.296,9.1,DOWN,0.0,0.0,0.0,1.49,200.0,0.9324031058347456,4.0,4289.99,9317.0,9325.0,2025-10-02 01:00:00,4289.99,4322.64,0.761,26.44,MHx,8.0,1.242,-0.321,9.1,DOWN,0.03000293651034152,0.03000293651034152,0.03000293651034152,26.470002936510344,both
L,200.0,0.9233098812623494,4.0,4332.24,9328.0,9331.0,2025-10-02 04:00:00,2025-10-02 07:00:00,4332.24,4310.55,-0.501,-24.03,ACX,3.0,0.072,-1.101,22.2,DOWN,0.0,0.0,0.0,-24.03,,,,,,,,,,,,,,,,,,,,,,left_only
L,,,,,,,2025-10-02 08:00:00,,,,,,,,,,,,,,,,200.0,0.9204183301310445,4.0,4345.85,9332.0,9340.0,2025-10-02 16:00:00,4345.85,4373.65,0.64,21.59,MFE,8.0,1.759,-0.362,12.1,DOWN,-0.12209622840042907,-0.18157910259074855,0.0,21.46790377159957,right_only
L,200.0,0.9083044000535899,4.0,4403.81,9345.0,9353.0,2025-10-02 21:00:00,2025-10-03 05:00:00,4403.81,4488.99,1.934,73.37,MHx,8.0,2.562,-1.625,16.2,DOWN,-0.15040518102268743,-0.15040518102268743,-0.15040518102268743,73.21959481897731,,,,,,,,,,,,,,,,,,,,,,left_only
L,,,,,,,2025-10-02 22:00:00,,,,,,,,,,,,,,,,200.0,0.9060084213482764,4.0,4414.97,9346.0,9354.0,2025-10-03 06:00:00,4414.97,4466.66,1.171,42.83,MFE,8.0,2.303,-1.874,8.1,DOWN,-0.15002499229655494,-0.15002499229655494,-0.15002499229655494,42.67997500770344,right_only
L,200.0,0.8873114463176575,4.0,4508.0,9359.0,9360.0,2025-10-03 11:00:00,2025-10-03 12:00:00,4508.0,4498.96,-0.201,-12.02,MFE,1.0,1.131,-0.454,1.0,SIDE,0.0,0.0,0.0,-12.02,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,0.990103911405502,4.0,4039.98,9675.0,9681.0,2025-10-16 15:00:00,2025-10-16 21:00:00,4039.98,4052.53,0.311,8.43,MFE,6.0,1.222,-2.542,17.2,DOWN,-0.03032279337091916,-0.03032279337091916,-0.03032279337091916,8.39967720662908,200.0,0.990103911405502,4.0,4039.98,9675.0,9681.0,2025-10-16 21:00:00,4039.98,4052.53,0.311,8.43,MFE,6.0,1.222,-2.542,17.2,DOWN,-0.03032279337091916,-0.03032279337091916,-0.03032279337091916,8.39967720662908,both
L,200.0,0.9953863841096517,4.0,4018.54,9763.0,9766.0,2025-10-20 07:00:00,2025-10-20 10:00:00,4018.54,3936.14,-2.05,-86.02,ACX,3.0,0.0,-2.778,16.2,DOWN,-0.09830942854849135,-0.09830942854849135,-0.09830942854849135,-86.11830942854849,200.0,0.9953863841096517,4.0,4018.54,9763.0,9770.0,2025-10-20 14:00:00,4018.54,4059.26,1.013,36.53,MHx,7.0,1.375,-2.778,16.2,DOWN,-0.09830942854849135,-0.09830942854849135,-0.09830942854849135,36.43169057145151,both
L,200.0,1.028335792769771,4.0,3889.78,9843.0,9848.0,2025-10-23 15:00:00,2025-10-23 20:00:00,3889.78,3861.86,-0.718,-32.71,ACX,5.0,0.403,-0.839,0.0,SIDE,-0.16649404600531195,-0.16649404600531195,-0.16649404600531195,-32.87649404600531,200.0,1.028335792769771,4.0,3889.78,9843.0,9849.0,2025-10-23 21:00:00,3889.78,3851.59,-0.982,-43.27,MH,6.0,0.403,-1.408,0.0,SIDE,-0.16649404600531195,-0.16649404600531195,-0.16649404600531195,-43.436494046005315,both
L,200.0,0.962213861652891,4.0,4157.08,9970.0,9975.0,2025-10-28 22:00:00,2025-10-29 03:00:00,4157.08,4113.19,-1.056,-46.23,MH,5.0,0.409,-2.191,22.2,MILD_UP,-0.07077322158823021,-0.07077322158823021,-0.07077322158823021,-46.30077322158823,200.0,0.962213861652891,4.0,4157.08,9970.0,9975.0,2025-10-29 03:00:00,4157.08,4113.19,-1.056,-46.23,MH,5.0,0.409,-2.191,22.2,MILD_UP,-0.07077322158823021,-0.07077322158823021,-0.07077322158823021,-46.30077322158823,both
L,,,,,,,2025-10-31 20:00:00,,,,,,,,,,,,,,,,200.0,1.033017832470333,4.0,3872.15,10040.0,10046.0,2025-11-01 02:00:00,3872.15,3826.68,-1.174,-50.97,MH,6.0,0.384,-1.795,22.2,SIDE,0.05114630166810232,0.05114630166810232,0.05114630166810232,-50.918853698331894,right_only
L,200.0,1.1963332386236185,4.0,3343.55,10161.0,10167.0,2025-11-05 21:00:00,2025-11-06 03:00:00,3343.55,3460.24,3.49,135.6,TP,6.0,4.036,-0.78,7.1,DOWN,-0.17621797000194403,-0.17621797000194403,-0.17621797000194403,135.42378202999805,200.0,1.1963332386236185,4.0,3343.55,10161.0,10167.0,2025-11-06 03:00:00,3343.55,3460.24,3.49,135.6,TP,6.0,4.036,-0.78,7.1,DOWN,-0.17621797000194403,-0.17621797000194403,-0.17621797000194403,135.42378202999805,both
L,200.0,1.1487419839348434,4.0,3482.07,10326.0,10331.0,2025-11-12 18:00:00,2025-11-12 23:00:00,3482.07,3500.94,0.542,17.68,MFE,5.0,3.02,-0.115,19.2,DOWN,0.0,0.0,0.0,17.68,200.0,1.1487419839348434,4.0,3482.07,10326.0,10331.0,2025-11-12 23:00:00,3482.07,3500.94,0.542,17.68,MFE,5.0,3.02,-0.115,19.2,DOWN,0.0,0.0,0.0,17.68,both
L,200.0,1.2556464852885318,4.0,3185.61,10442.0,10449.0,2025-11-17 14:00:00,2025-11-17 21:00:00,3185.61,3182.68,-0.092,-7.68,MFE,7.0,1.181,-0.498,21.2,DOWN,-0.401466595094817,-0.401466595094817,-0.401466595094817,-8.081466595094817,200.0,1.2556464852885318,4.0,3185.61,10442.0,10449.0,2025-11-17 21:00:00,3185.61,3182.68,-0.092,-7.68,MFE,7.0,1.181,-0.498,21.2,DOWN,-0.401466595094817,-0.401466595094817,-0.401466595094817,-8.081466595094817,both
L,200.0,1.3052700277369882,4.0,3064.5,10471.0,10474.0,2025-11-18 19:00:00,2025-11-18 22:00:00,3064.5,3047.0,-0.571,-26.84,ACX,3.0,0.301,-1.452,22.2,DOWN,0.0,0.0,0.0,-26.84,200.0,1.3052700277369882,4.0,3064.5,10471.0,10478.0,2025-11-19 02:00:00,3064.5,3134.29,2.277,87.09,MFE,7.0,3.374,-1.452,22.2,DOWN,-0.24027340101714895,-0.24027340101714895,-0.24027340101714895,86.84972659898285,both
L,200.0,1.3185002060156572,4.0,3033.75,10677.0,10679.0,2025-11-27 09:00:00,2025-11-27 11:00:00,3033.75,3035.75,0.066,-1.36,MFE,2.0,1.195,-0.247,13.1,DOWN,0.0,0.0,0.0,-1.36,200.0,1.3185002060156572,4.0,3033.75,10677.0,10679.0,2025-11-27 11:00:00,3033.75,3035.75,0.066,-1.36,MFE,2.0,1.195,-0.247,13.1,DOWN,0.0,0.0,0.0,-1.36,both
L,200.0,1.4226167612706815,4.0,2811.72,10803.0,10806.0,2025-12-02 15:00:00,2025-12-02 18:00:00,2811.72,2796.6,-0.538,-25.51,ACX,3.0,0.06,-1.107,23.2,MILD_UP,-0.22149692041317576,-0.22149692041317576,-0.22149692041317576,-25.73149692041318,200.0,1.4226167612706815,4.0,2811.72,10803.0,10812.0,2025-12-03 00:00:00,2811.72,3005.55,6.894,271.75,TP,9.0,7.622,-1.107,23.2,MILD_UP,-0.3988120990227102,-0.3988120990227102,-0.22149692041317576,271.35118790097727,both
L,,,,,,,2025-12-03 11:00:00,,,,,,,,,,,,,,,,200.0,1.320367326190146,4.0,3029.46,10823.0,10828.0,2025-12-03 16:00:00,3029.46,3056.41,0.89,31.58,MFE,5.0,1.812,-0.323,12.1,MILD_UP,-0.04467376760214692,-0.04467376760214692,0.0,31.53532623239785,right_only
L,200.0,1.3021045264408602,4.0,3071.95,10832.0,10835.0,2025-12-03 20:00:00,2025-12-03 23:00:00,3071.95,3074.79,0.092,-0.3,MFE,3.0,2.383,-1.366,19.2,MILD_UP,0.0,0.0,0.0,-0.3,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,1.2729691368632767,4.0,3142.26,10949.0,10952.0,2025-12-08 17:00:00,2025-12-08 20:00:00,3142.26,3140.61,-0.053,-6.1,MFE,3.0,1.201,-0.297,8.1,MILD_UP,0.0,0.0,0.0,-6.1,200.0,1.2729691368632767,4.0,3142.26,10949.0,10952.0,2025-12-08 20:00:00,3142.26,3140.61,-0.053,-6.1,MFE,3.0,1.201,-0.297,8.1,MILD_UP,0.0,0.0,0.0,-6.1,both
L,200.0,1.402952513564797,4.0,2851.13,11190.0,11194.0,2025-12-18 18:00:00,2025-12-18 22:00:00,2851.13,2962.87,3.919,152.77,TP,4.0,4.508,-0.11,1.0,DOWN,0.0,0.0,0.0,152.77,200.0,1.402952513564797,4.0,2851.13,11190.0,11194.0,2025-12-18 22:00:00,2851.13,2962.87,3.919,152.77,TP,4.0,4.508,-0.11,1.0,DOWN,0.0,0.0,0.0,152.77,both
L,200.0,1.3541190609184313,4.0,2953.95,11214.0,11220.0,2025-12-19 18:00:00,2025-12-20 00:00:00,2953.95,2963.48,0.323,8.9,MFE,6.0,2.168,-0.422,20.2,DOWN,-0.36903346924344366,-0.36903346924344366,0.0,8.530966530756556,200.0,1.3541190609184313,4.0,2953.95,11214.0,11220.0,2025-12-20 00:00:00,2953.95,2963.48,0.323,8.9,MFE,6.0,2.168,-0.422,20.2,DOWN,-0.36903346924344366,-0.36903346924344366,0.0,8.530966530756556,both
L,200.0,1.352082206598161,4.0,2958.4,11347.0,11353.0,2025-12-25 07:00:00,2025-12-25 13:00:00,2958.4,2943.64,-0.499,-23.96,MH,6.0,0.024,-0.802,12.1,DOWN,-0.26000599256354784,-0.26000599256354784,-0.26000599256354784,-24.22000599256355,200.0,1.352082206598161,4.0,2958.4,11347.0,11353.0,2025-12-25 13:00:00,2958.4,2943.64,-0.499,-23.96,MH,6.0,0.024,-0.802,12.1,DOWN,-0.26000599256354784,-0.26000599256354784,-0.26000599256354784,-24.22000599256355,both
L,200.0,1.3409274524725026,4.0,2983.01,11386.0,11391.0,2025-12-26 22:00:00,2025-12-27 03:00:00,2983.01,2921.86,-2.05,-86.0,MH,5.0,0.031,-3.017,1.0,SIDE,-0.1351940625073332,-0.1351940625073332,-0.1351940625073332,-86.13519406250734,200.0,1.3409274524725026,4.0,2983.01,11386.0,11391.0,2025-12-27 03:00:00,2983.01,2921.86,-2.05,-86.0,MH,5.0,0.031,-3.017,1.0,SIDE,-0.1351940625073332,-0.1351940625073332,-0.1351940625073332,-86.13519406250734,both
L,200.0,1.3556564766488173,4.0,2950.6,11472.0,11477.0,2025-12-30 12:00:00,2025-12-30 17:00:00,2950.6,2976.7,0.885,31.38,MFE,5.0,1.776,-0.499,13.1,SIDE,-0.15674193466533992,-0.15674193466533992,-0.15674193466533992,31.223258065334658,200.0,1.3556564766488173,4.0,2950.6,11472.0,11477.0,2025-12-30 17:00:00,2950.6,2976.7,0.885,31.38,MFE,5.0,1.776,-0.499,13.1,SIDE,-0.15674193466533992,-0.15674193466533992,-0.15674193466533992,31.223258065334658,both
L,200.0,1.3354700854700856,4.0,2995.2,11483.0,11486.0,2025-12-30 23:00:00,2025-12-31 02:00:00,2995.2,2975.67,-0.652,-30.08,ACX,3.0,0.208,-1.047,20.2,SIDE,-0.39910389957264963,-0.39910389957264963,-0.39910389957264963,-30.47910389957265,200.0,1.3354700854700856,4.0,2995.2,11483.0,11489.0,2025-12-31 05:00:00,2995.2,2957.51,-1.258,-54.33,MH,6.0,0.208,-1.801,20.2,SIDE,-0.39910389957264963,-0.39910389957264963,-0.39910389957264963,-54.72910389957265,both
L,200.0,1.3331200341278728,4.0,3000.48,11504.0,11509.0,2025-12-31 20:00:00,2026-01-01 01:00:00,3000.48,2974.82,-0.855,-38.21,ACX,5.0,0.908,-1.429,13.1,SIDE,-0.1403192302564923,-0.1403192302564923,-0.1403192302564923,-38.350319230256495,200.0,1.3331200341278728,4.0,3000.48,11504.0,11510.0,2026-01-01 02:00:00,3000.48,2974.56,-0.864,-38.55,MH,6.0,0.908,-1.429,13.1,SIDE,-0.1403192302564923,-0.1403192302564923,-0.1403192302564923,-38.69031923025649,both
L,200.0,1.3406712741069453,4.0,2983.58,11527.0,11530.0,2026-01-01 19:00:00,2026-01-01 22:00:00,2983.58,2981.42,-0.072,-6.9,ACX,3.0,0.28,-0.12,0.0,SIDE,0.0,0.0,0.0,-6.9,200.0,1.3406712741069453,4.0,2983.58,11527.0,11533.0,2026-01-02 01:00:00,2983.58,2981.35,-0.075,-6.99,MH,6.0,0.346,-0.254,0.0,SIDE,0.02243656278698744,0.02243656278698744,0.02243656278698744,-6.967563437213013,both
L,200.0,1.2207515556952637,4.0,3276.67,11651.0,11654.0,2026-01-06 23:00:00,2026-01-07 02:00:00,3276.67,3194.48,-2.508,-104.33,ACX,3.0,0.739,-2.706,8.1,MILD_UP,-0.16969234008917589,-0.16969234008917589,-0.16969234008917589,-104.49969234008917,200.0,1.2207515556952637,4.0,3276.67,11651.0,11658.0,2026-01-07 06:00:00,3276.67,3274.77,-0.058,-6.32,MH,7.0,0.739,-2.929,8.1,MILD_UP,-0.16969234008917589,-0.16969234008917589,-0.16969234008917589,-6.489692340089176,both
L,,,,,,,2026-01-13 14:00:00,,,,,,,,,,,,,,,,200.0,1.2776776930251574,4.0,3130.68,11810.0,11817.0,2026-01-13 21:00:00,3130.68,3133.94,0.104,0.17,BE,7.0,0.558,-0.32,17.2,SIDE,-0.3654359707156272,-0.3654359707156272,-0.3654359707156272,-0.1954359707156272,right_only
L,,,,,,,2026-01-26 23:00:00,,,,,,,,,,,,,,,,200.0,1.369206544807284,4.0,2921.4,12131.0,12137.0,2026-01-27 05:00:00,2921.4,2900.17,-0.727,-33.07,MH,6.0,0.979,-1.248,22.2,DOWN,-0.05261670597886054,-0.05261670597886054,-0.05261670597886054,-33.122616705978864,right_only
L,200.0,2.022040238600748,4.0,1978.2,12395.0,12398.0,2026-02-06 23:00:00,2026-02-07 02:00:00,1978.2,2066.53,4.465,174.61,TP,3.0,5.652,-0.92,5.1,DOWN,-0.07412643574967141,-0.07412643574967141,-0.07412643574967141,174.53587356425035,200.0,2.022040238600748,4.0,1978.2,12395.0,12398.0,2026-02-07 02:00:00,1978.2,2066.53,4.465,174.61,TP,3.0,5.652,-0.92,5.1,DOWN,-0.07412643574967141,-0.07412643574967141,-0.07412643574967141,174.53587356425035,both
L,200.0,2.030663011473246,4.0,1969.8,12530.0,12533.0,2026-02-12 14:00:00,2026-02-12 17:00:00,1969.8,1964.59,-0.264,-14.58,ACX,3.0,0.638,-0.691,7.1,DOWN,-0.08952040533622317,-0.08952040533622317,-0.08952040533622317,-14.669520405336224,200.0,2.030663011473246,4.0,1969.8,12530.0,12537.0,2026-02-12 21:00:00,1969.8,1979.84,0.51,16.39,MFE,7.0,1.579,-0.691,7.1,DOWN,-0.08952040533622317,-0.08952040533622317,-0.08952040533622317,16.300479594663777,both
L,200.0,2.0425775285833194,4.0,1958.31,12557.0,12560.0,2026-02-13 17:00:00,2026-02-13 20:00:00,1958.31,1959.25,0.048,-2.08,ACX,3.0,0.52,-0.741,16.2,DOWN,0.0,0.0,0.0,-2.08,200.0,2.0425775285833194,4.0,1958.31,12557.0,12564.0,2026-02-14 00:00:00,1958.31,2033.71,3.85,150.01,TP,7.0,4.682,-0.741,16.2,DOWN,-0.17698259417559017,-0.17698259417559017,0.0,149.8330174058244,both
L,200.0,2.024178815956602,4.0,1976.11,12629.0,12632.0,2026-02-16 17:00:00,2026-02-16 20:00:00,1976.11,1975.15,-0.049,-5.94,ACX,3.0,0.816,-1.015,11.1,DOWN,0.0,0.0,0.0,-5.94,200.0,2.024178815956602,4.0,1976.11,12629.0,12634.0,2026-02-16 22:00:00,1976.11,1966.77,-0.473,-22.91,MFE,5.0,2.388,-1.015,11.1,DOWN,0.0,0.0,0.0,-22.91,both
L,200.0,1.9988806268489647,4.0,2001.12,12675.0,12677.0,2026-02-18 15:00:00,2026-02-18 17:00:00,2001.12,2019.59,0.923,32.92,MFE,2.0,1.856,-0.278,9.1,SIDE,0.15253517570160713,0.15253517570160713,0.15253517570160713,33.07253517570161,200.0,1.9988806268489647,4.0,2001.12,12675.0,12677.0,2026-02-18 17:00:00,2001.12,2019.59,0.923,32.92,MFE,2.0,1.856,-0.278,9.1,SIDE,0.15253517570160713,0.15253517570160713,0.15253517570160713,33.07253517570161,both
L,200.0,2.1509308153103253,4.0,1859.66,12835.0,12839.0,2026-02-25 07:00:00,2026-02-25 11:00:00,1859.66,1919.95,3.242,125.68,TP,4.0,4.627,-0.751,23.2,DOWN,0.09774798619102415,0.09774798619102415,0.09774798619102415,125.77774798619103,200.0,2.1509308153103253,4.0,1859.66,12835.0,12839.0,2026-02-25 11:00:00,1859.66,1919.95,3.242,125.68,TP,4.0,4.627,-0.751,23.2,DOWN,0.09774798619102415,0.09774798619102415,0.09774798619102415,125.77774798619103,both
