side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
L,200.0,1.2494260449106194,4.0,3201.47,3408,3414,2025-01-28 12:00:00,2025-01-28 18:00:00,3201.47,3195.71,-0.18,-11.2,MH,6,0.641,-0.613,6.1,DOWN,-0.16149580618462647,-0.16149580618462647,-0.16149580618462647,-11.361495806184626
L,200.0,1.2498828234852981,4.0,3200.3,3456,3464,2025-01-30 12:00:00,2025-01-30 20:00:00,3200.3,3221.16,0.652,22.07,MHx,8,0.896,-0.728,23.2,DOWN,-0.3986763185401368,-0.3986763185401368,-0.3986763185401368,21.671323681459864
L,200.0,1.4480896077849297,4.0,2762.26,3568,3571,2025-02-04 04:00:00,2025-02-04 07:00:00,2762.26,2867.86,3.823,148.92,TP,3,5.687,-2.485,10.1,DOWN,0.0,0.0,0.0,148.92
L,200.0,1.429296285973601,4.0,2798.58,3608,3611,2025-02-05 20:00:00,2025-02-05 23:00:00,2798.58,2785.76,-0.458,-22.32,MFE,3,1.051,-1.131,17.2,DOWN,0.0,0.0,0.0,-22.32
S,200.0,1.479153184801701,4.0,2704.25,3636,3643,2025-02-07 00:00:00,2025-02-07 07:00:00,2704.25,2699.26,0.185,3.38,TP,7,2.006,-0.808,30.3,DOWN,0.0,-0.3098948966996395,0.0,3.38
L,200.0,1.4417895491884527,4.0,2774.33,3658,3662,2025-02-07 22:00:00,2025-02-08 02:00:00,2774.33,2672.94,-3.655,-150.18,SN,4,0.785,-4.118,22.2,DOWN,0.046953797306073755,0.046953797306073755,0.046953797306073755,-150.13304620269395
L,200.0,1.509724513019487,4.0,2649.49,3726,3731,2025-02-10 18:00:00,2025-02-10 23:00:00,2649.49,2649.48,-0.0,-4.02,MFE,5,1.365,-0.736,0.0,DOWN,0.0,0.0,0.0,-4.02
L,200.0,1.4577259475218658,4.0,2744.0,3787,3793,2025-02-13 07:00:00,2025-02-13 13:00:00,2744.0,2720.68,-0.85,-37.99,MH,6,0.456,-1.156,21.2,DOWN,-0.380646,-0.380646,-0.380646,-38.370646
S,200.0,1.5067615926470035,4.0,2654.7,3800,3810,2025-02-13 20:00:00,2025-02-14 06:00:00,2654.7,2665.6,-0.411,-20.42,MH,10,1.657,-0.871,0.0,DOWN,0.040960456508756696,0.040960456508756696,0.040960456508756696,-20.379039543491245
L,200.0,1.4826950948739523,4.0,2697.79,3939,3945,2025-02-19 15:00:00,2025-02-19 21:00:00,2697.79,2703.32,0.205,4.2,MFE,6,1.421,-0.054,21.2,SIDE,-0.29192348069460056,-0.29192348069460056,-0.29192348069460056,3.9080765193053995
