side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net,valid,F45,F15,F60,R15,strong,weak,divergent,V45,V15,B45,B15
S,200.0,1.8203993956274005,4.0,2197.32,12346,12348,2026-02-04 22:00:00,2026-02-05 00:00:00,2197.32,2150.44,2.134,81.34,TP,2,2.836,-1.288,16.2,DOWN,-0.23944396203745832,-0.23944396203745832,0.0,81.10055603796255,True,0.09397593677232885,0.031157779987991185,0.0652653404254595,0.006551195627110706,False,False,False,268158.54,225726.833,121479.04499999998,109346.843
L,200.0,2.022040238600748,4.0,1978.2,12395,12398,2026-02-06 23:00:00,2026-02-07 02:00:00,1978.2,2066.53,4.465,174.61,TP,3,5.652,-0.92,5.1,DOWN,-0.07412643574967141,-0.07412643574967141,-0.07412643574967141,174.53587356425035,True,0.052926549954853686,0.014724167918001463,0.040909049775021744,-0.0029686153349898214,False,True,False,593588.757,272426.396,312502.681,138218.824
S,200.0,2.0536200186879423,4.0,1947.78,12507,12516,2026-02-11 15:00:00,2026-02-12 00:00:00,1947.78,1928.05,1.013,36.52,TP,9,2.39,-3.473,21.2,DOWN,-1.0073947026489205,-1.0073947026489205,-0.5192276615499508,35.51260529735108,True,0.05513085377580251,-0.02837308804766847,0.04238798778253927,0.0021056514455221054,False,False,False,499473.092,89946.60699999999,235968.35700000002,46249.33500000001
L,200.0,2.030663011473246,4.0,1969.8,12530,12537,2026-02-12 14:00:00,2026-02-12 21:00:00,1969.8,1979.84,0.51,16.39,MFE,7,1.579,-0.691,7.1,DOWN,-0.08952040533622317,-0.08952040533622317,-0.08952040533622317,16.300479594663777,True,0.01811828024237294,0.08863665669030985,0.02756951096942384,0.0009095482238403729,True,False,False,123519.61499999999,19116.864999999998,62878.789,10405.66
S,200.0,2.0539469157419625,4.0,1947.47,12540,12541,2026-02-13 00:00:00,2026-02-13 01:00:00,1947.47,1907.82,2.036,77.44,TP,1,2.757,-0.079,7.1,DOWN,0.0,-0.16413223336795676,0.0,77.44,True,0.03086706109236803,0.07027602290601931,0.03770223260005323,0.0037650332765508665,True,False,False,434460.701,91165.731,210525.088,42379.483
L,200.0,2.0425775285833194,4.0,1958.31,12557,12564,2026-02-13 17:00:00,2026-02-14 00:00:00,1958.31,2033.71,3.85,150.01,TP,7,4.682,-0.741,16.2,DOWN,-0.17698259417559017,-0.17698259417559017,0.0,149.8330174058244,True,0.02587837710725638,0.2710436246065382,0.16299753659750227,0.005277126122287701,True,False,False,81647.392,103617.095,41880.147,65850.924
L,200.0,2.024178815956602,4.0,1976.11,12629,12634,2026-02-16 17:00:00,2026-02-16 22:00:00,1976.11,1966.77,-0.473,-22.91,MFE,5,2.388,-1.015,11.1,DOWN,0.0,0.0,0.0,-22.91,True,0.05058912948343086,0.13619717474736315,0.07320073652170822,0.0014595358878588538,True,False,False,55303.46200000001,19850.331,29050.608,11276.945
L,200.0,1.9988806268489647,4.0,2001.12,12675,12677,2026-02-18 15:00:00,2026-02-18 17:00:00,2001.12,2019.59,0.923,32.92,MFE,2,1.856,-0.278,9.1,SIDE,0.15253517570160713,0.15253517570160713,0.15253517570160713,33.07253517570161,True,0.11265337265166142,0.00633151722852987,0.08625032924551634,-0.0013424426467579798,False,True,False,67014.718,22139.875,37282.076,11140.026999999998
S,200.0,2.0309929524544548,4.0,1969.48,12682,12688,2026-02-18 22:00:00,2026-02-19 04:00:00,1969.48,1939.82,1.506,56.24,TP,6,2.429,-2.047,19.2,DOWN,-0.034907921354578056,-0.034907921354578056,-0.034907921354578056,56.20509207864542,True,-0.03402544995811296,0.09520540949855671,0.035191916335520546,0.0025878790027296095,True,False,False,139640.387,161056.111,72195.857,72861.349
S,200.0,2.0831054936699633,4.0,1920.21,12706,12716,2026-02-19 22:00:00,2026-02-20 08:00:00,1920.21,1948.15,-1.455,-62.2,MH,10,0.766,-1.708,12.1,DOWN,-0.5036096591621948,-0.5036096591621948,-0.31543083392953797,-62.7036096591622,True,0.16211087422697135,-0.07479462464545494,0.09893136936515234,-0.0018887712030219994,False,True,False,381539.07499999995,138755.57299999997,159843.721,74566.872
S,200.0,2.2043425548330213,4.0,1814.6,12826,12836,2026-02-24 22:00:00,2026-02-25 08:00:00,1814.6,1851.09,-2.011,-84.44,MH,10,0.692,-2.754,28.3,DOWN,-0.221247057797029,-0.221247057797029,-0.121071801542207,-84.66124705779703,True,0.1557372603150512,0.04243784874211698,0.13960023236916652,0.0012164177872204807,False,False,False,429154.29400000005,71275.267,181159.49000000002,34125.249
L,200.0,2.1509308153103253,4.0,1859.66,12835,12839,2026-02-25 07:00:00,2026-02-25 11:00:00,1859.66,1919.95,3.242,125.68,TP,4,4.627,-0.751,23.2,DOWN,0.09774798619102415,0.09774798619102415,0.09774798619102415,125.77774798619103,True,0.05770248389104804,0.17192327298139443,0.08019268775120403,0.0016913364790038798,True,False,False,59017.806000000004,14469.792000000001,31211.640000000003,8478.742999999999
L,200.0,2.077619878666999,4.0,1925.28,12848,12852,2026-02-25 20:00:00,2026-02-26 00:00:00,1925.28,2012.86,4.549,177.96,TP,4,5.332,-0.21,14.1,DOWN,-0.24060305746596816,-0.24060305746596816,0.0,177.71939694253405,True,-0.07726083518857618,0.11584467298989543,-0.03857097402650389,0.0016075413980927156,True,False,False,132165.074,33114.833,60976.94500000001,18475.504999999997
S,200.0,1.9510101354976541,4.0,2050.22,12875,12877,2026-02-26 23:00:00,2026-02-27 01:00:00,2050.22,1982.89,3.284,127.36,TP,2,3.63,-0.109,0.0,DOWN,0.15566968578981769,0.15566968578981769,0.15566968578981769,127.51566968578982,True,0.018714123354800383,0.0219402430411062,0.020432468303699713,0.00413361635571452,True,False,False,219482.095,250134.148,107687.34,122323.07199999999
S,200.0,2.020610224287735,4.0,1979.6,12895,12898,2026-02-27 19:00:00,2026-02-27 22:00:00,1979.6,1962.04,0.887,31.48,TP,3,2.202,-0.174,27.3,DOWN,0.0,0.0,0.0,31.48,True,0.081628914558182,0.24171503183957455,0.12260612159604889,0.006165030021888951,True,False,False,357094.801,122851.83,163972.77,46578.348
L,200.0,2.021702981506472,4.0,1978.53,12971,12972,2026-03-02 23:00:00,2026-03-03 00:00:00,1978.53,2046.39,3.43,133.19,TP,1,4.36,-0.28,8.1,SIDE,0.27868468381611,0.0,0.27868468381611,133.46868468381612,True,0.10714893401632408,0.03466549647428252,0.08098848898600042,0.00686500020355818,False,False,False,508214.81799999997,287009.21699999995,281334.74700000003,148479.26700000002
S,200.0,1.9008696478638976,4.0,2104.3,13036,13045,2026-03-05 16:00:00,2026-03-06 01:00:00,2104.3,2079.17,1.194,43.77,TP,9,2.317,-2.79,7.1,MILD_UP,-0.058016553471462624,-0.0914987736337908,-0.058016553471462624,43.71198344652854,True,0.020647002193637132,0.09025405820524224,0.06741689493020275,0.006139895149482877,True,False,False,75307.349,154227.414,36876.239,70153.882
S,200.0,1.9429642834590592,4.0,2058.71,13062,13066,2026-03-06 18:00:00,2026-03-06 22:00:00,2058.71,2018.52,1.952,74.09,TP,4,2.022,-0.467,4.0,MILD_UP,0.0,0.0,0.0,74.09,True,0.09485481421065056,-0.11373100860867624,0.06420848296507853,-0.0022735681875718505,False,True,False,273428.241,47092.258,123746.128,26224.054
L,200.0,1.9455158292031651,4.0,2056.01,13157,13165,2026-03-10 17:00:00,2026-03-11 01:00:00,2056.01,2079.56,1.145,41.82,MHx,8,1.556,-2.346,16.2,SIDE,-0.10804435502792924,-0.10804435502792924,-0.10804435502792924,41.71195564497207,True,0.11614423334278645,-0.14315259406879965,0.06751487839850889,-0.004464393796332566,False,True,False,251481.62899999996,58050.677,140344.885,24870.286
L,200.0,1.929943066679533,4.0,2072.6,13220,13221,2026-03-13 08:00:00,2026-03-13 09:00:00,2072.6,2118.16,2.198,83.93,TP,1,3.638,-0.169,9.1,MILD_UP,0.0,-0.09056349551288237,0.0,83.93,True,0.21395226969908387,-0.15944184564786257,0.18326900035103844,-0.0040317348954103105,False,True,False,336862.783,30159.686,204467.66999999998,12675.485
L,200.0,1.8815825991241233,4.0,2125.87,13231,13234,2026-03-13 19:00:00,2026-03-13 22:00:00,2125.87,2184.54,2.76,106.39,TP,3,3.75,-0.413,18.2,MILD_UP,0.0,0.0,0.0,106.39,True,0.05072871481402608,-0.04839831246975779,0.03391613274705385,-0.00014580139028674832,False,True,False,239824.68400000004,48983.774,125995.34099999999,23306.521
S,200.0,1.730343300110742,4.0,2311.68,13351,13352,2026-03-18 19:00:00,2026-03-18 20:00:00,2311.68,2268.1,1.885,71.41,TP,1,2.149,-0.292,19.2,UP,0.0,0.0,0.0,71.41,True,0.14923435439528265,0.0030707370008207224,0.07034122642164142,0.0006311766689435228,False,False,False,88328.529,103589.46399999999,37573.439,51635.684
S,200.0,1.8473446729507175,4.0,2165.27,13372,13378,2026-03-19 16:00:00,2026-03-19 22:00:00,2165.27,2136.67,1.321,48.83,TP,6,2.696,-1.234,11.1,UP,0.0,-0.03483953680935459,0.0,48.83,True,0.14187074793327614,-0.0665270178158548,0.12335806041030595,0.0006692142962634318,False,False,False,597490.3300000001,58251.822,256361.96500000003,31063.571
S,200.0,1.8880125364032416,4.0,2118.63,13538,13542,2026-03-26 14:00:00,2026-03-26 18:00:00,2118.63,2081.29,1.762,66.5,TP,4,2.154,-0.359,20.2,DOWN,0.028651371912942796,0.028651371912942796,0.028651371912942796,66.52865137191294,True,0.2574044703122136,0.10143003507417703,0.17899413092161598,0.004870831376232898,False,False,False,241827.494,244465.892,89790.008,109834.854
S,200.0,1.9608900479927838,4.0,2039.89,13566,13567,2026-03-27 18:00:00,2026-03-27 19:00:00,2039.89,1989.7,2.46,94.42,TP,1,2.87,-0.188,26.3,DOWN,0.0,0.0,0.0,94.42,True,0.09041794646057733,0.057476922926076646,0.08499744715946156,0.0016688689864434725,False,False,False,149128.50300000003,29372.658000000003,67822.305,13842.203999999998
L,200.0,1.9404194216579915,4.0,2061.41,13637,13640,2026-03-30 17:00:00,2026-03-30 20:00:00,2061.41,2070.4,0.436,13.44,MFE,3,1.241,-0.728,23.2,DOWN,0.0,0.0,0.0,13.44,True,0.1454305623242662,-0.12386340496765302,0.11042173692560953,-0.002009140378396168,False,True,False,197384.95500000002,29494.894,113045.38,12920.778
L,200.0,1.892228145947557,4.0,2113.91,13677,13684,2026-04-01 09:00:00,2026-04-01 16:00:00,2113.91,2130.13,0.767,26.69,MFE,7,2.085,-1.548,9.1,DOWN,-0.19275764209450733,-0.19275764209450733,0.0,26.497242357905495,True,-0.03516221479445658,0.2524828493903777,0.10871778587424985,0.005355147076308464,True,False,False,76906.333,76967.818,37101.068,48200.436
S,200.0,1.9744408630281012,4.0,2025.89,13713,13723,2026-04-02 21:00:00,2026-04-03 07:00:00,2025.89,2059.08,-1.638,-69.53,MH,10,0.51,-2.473,23.2,DOWN,-0.29605870102283977,-0.29605870102283977,-0.29605870102283977,-69.82605870102284,True,-0.0640025782514686,0.014045746335894171,-0.05336573970165803,0.001842700393667851,True,False,False,137445.088,21687.42,73120.96399999999,10691.402
S,200.0,1.952124155096264,4.0,2049.05,13737,13747,2026-04-03 21:00:00,2026-04-04 07:00:00,2049.05,2051.09,-0.1,-7.98,MH,10,0.429,-0.583,14.1,DOWN,-0.0383435693542303,-0.0383435693542303,-0.0383435693542303,-8.018343569354231,True,-0.0719310297461706,0.06326356847583137,-0.02793663211527453,0.004160166406656285,True,False,False,199911.11000000002,96435.85,107145.46100000001,45167.487
S,200.0,1.9154427785412946,4.0,2088.29,13831,13841,2026-04-07 19:00:00,2026-04-08 05:00:00,2088.29,2114.57,-1.258,-54.34,MH,10,1.45,-1.748,28.3,MILD_UP,0.041063877151610174,0.041063877151610174,0.041063877151610174,-54.298936122848396,True,0.14319834807328757,0.12251938434754073,0.1363924398932319,0.004628217349857078,False,False,False,281437.667,138069.001,120568.129,60576.436
L,200.0,1.785929554008742,4.0,2239.73,13850,13855,2026-04-08 14:00:00,2026-04-08 19:00:00,2239.73,2241.69,0.088,-0.5,MFE,5,1.028,-0.25,14.1,MILD_UP,-0.23472298330965574,-0.23472298330965574,-0.23472298330965574,-0.7347229833096558,True,-0.017313164233083822,-0.0758519054818676,-0.030467511818208615,0.00014289478032170067,False,False,False,84861.49500000001,24596.508,41696.136999999995,11365.408000000001
S,200.0,1.848249476714367,4.0,2164.21,13882,13892,2026-04-09 22:00:00,2026-04-10 08:00:00,2164.21,2188.92,-1.142,-49.67,MH,10,0.379,-3.786,4.0,MILD_UP,0.12912954538191765,0.07855039945291815,0.12912954538191765,-49.54087045461809,True,0.1263845290292731,0.01788081057806834,0.09003928024061447,0.0021991904028622056,False,False,False,197849.76999999996,99654.263,86422.30999999998,48936.182
L,200.0,1.6862411156171222,4.0,2372.14,13995,14003,2026-04-14 15:00:00,2026-04-14 23:00:00,2372.14,2352.08,-0.846,-37.83,MFE,8,1.866,-0.849,3.0,MILD_UP,-0.40081445445884306,-0.40081445445884306,-0.40081445445884306,-38.230814454458844,True,0.21601622761530903,0.24982007719720278,0.2290857439013403,0.002239272616653354,True,False,False,80280.927,50603.647,48811.455,31622.727
L,200.0,1.6879916275615274,4.0,2369.68,14183,14187,2026-04-22 11:00:00,2026-04-22 15:00:00,2369.68,2392.4,0.959,34.35,MFE,4,1.885,-0.525,8.1,MILD_UP,0.0,0.0,0.0,34.35,True,0.15641480554611165,0.07892809163772507,0.13944605781542085,0.0029075549874937323,False,False,False,449832.40400000004,126129.364,260096.426,68042.257
L,200.0,1.6639973376042598,4.0,2403.85,14193,14200,2026-04-22 21:00:00,2026-04-23 04:00:00,2403.85,2396.75,-0.295,-15.81,MH,7,0.797,-0.855,1.0,MILD_UP,-0.31172820200927676,-0.31172820200927676,-0.31172820200927676,-16.121728202009276,True,0.1085070155636425,0.24332930130816255,0.13461020334515084,0.001925617802378321,True,False,False,151313.359,36329.965000000004,83865.96,22585.055
L,200.0,1.7648045037810938,4.0,2266.54,14398,14403,2026-05-01 10:00:00,2026-05-01 15:00:00,2266.54,2276.14,0.424,12.94,MFE,5,1.255,-0.157,4.0,SIDE,0.0,0.0,0.0,12.94,True,0.036286386933674475,-0.1382614770367916,-0.06542908689215499,0.0008213080876768863,False,False,False,26965.070999999996,37658.587999999996,13971.768,16225.928
L,200.0,1.679994624017203,4.0,2380.96,14496,14502,2026-05-05 12:00:00,2026-05-05 18:00:00,2380.96,2368.61,-0.519,-24.75,MH,6,0.378,-0.664,8.1,SIDE,0.09633277689351354,0.09633277689351354,0.09633277689351354,-24.653667223106485,True,0.1379122128190049,-0.14081815246608864,0.08919168038909486,-0.0012835462789742014,False,True,False,145633.723,30848.04,82859.196,13252.038
L,200.0,1.8691763474424994,4.0,2139.98,14836,14841,2026-05-19 16:00:00,2026-05-19 21:00:00,2139.98,2117.4,-1.055,-46.21,MH,5,0.022,-1.6,21.2,DOWN,0.0,-0.22748016284637518,0.0,-46.21,True,-0.015385374960322773,0.13943036524623786,0.04414086177008092,-0.0005137594111382926,True,True,True,48245.558,30138.435,23751.641,17170.324
S,200.0,1.8959682235725732,4.0,2109.74,14840,14850,2026-05-19 20:00:00,2026-05-20 06:00:00,2109.74,2116.0,-0.297,-15.87,MH,10,0.786,-0.816,24.2,DOWN,0.14349482988425116,0.14349482988425116,0.14349482988425116,-15.726505170115749,True,0.2027559893988714,-0.06145002525970655,0.15475677040792835,-0.0007304809790342759,False,True,False,67887.489,15071.434,27061.447,7998.787
S,200.0,1.8825389803227612,4.0,2124.79,14907,14918,2026-05-22 15:00:00,2026-05-23 02:00:00,2124.79,2118.62,0.29,7.62,BE,11,0.649,-0.59,1.0,DOWN,0.3608959143105393,0.3608959143105393,0.3608959143105393,7.98089591431054,True,-0.037369324646726376,0.15680512319912054,0.02150630544480403,0.0008887091616980314,True,False,False,62617.776000000005,27248.286999999997,32478.879999999997,11487.808
L,200.0,1.8902787688614378,4.0,2116.09,14983,14991,2026-05-25 19:00:00,2026-05-26 03:00:00,2116.09,2125.9,0.464,14.54,MHx,8,1.206,-0.239,21.2,DOWN,-0.13056923835942708,-0.13056923835942708,-0.13056923835942708,14.409430761640571,True,-0.03698545083800375,-0.1345489585112113,-0.05767981006314582,0.00045387281160014226,False,False,False,45070.912,12133.784,21701.972,5250.598
S,200.0,1.938228652834175,4.0,2063.74,15034,15042,2026-05-27 22:00:00,2026-05-28 06:00:00,2063.74,2020.09,2.115,80.6,TP,8,2.411,-0.769,27.3,DOWN,0.24472139746285873,0.24472139746285873,0.24472139746285873,80.84472139746285,True,0.08381503573086546,-0.054809645495780046,0.045682155994772544,-0.005368486690829677,False,True,False,351266.33,133292.433,160912.46500000003,70299.072
S,200.0,2.026917463920869,4.0,1973.44,15178,15179,2026-06-02 22:00:00,2026-06-02 23:00:00,1973.44,1940.66,1.661,62.44,TP,1,2.505,-0.053,24.2,DOWN,0.0,0.0,0.0,62.44,True,0.07812978437536833,0.0005347374125420634,0.058713501767319265,0.0012601660990014807,False,False,False,174503.57900000003,58237.93000000001,80434.82599999999,29103.394
S,200.0,2.219250891861452,4.0,1802.41,15208,15214,2026-06-04 04:00:00,2026-06-04 10:00:00,1802.41,1759.18,2.398,91.94,TP,6,2.677,-2.728,18.2,DOWN,0.3077447406527926,0.3077447406527926,0.3077447406527926,92.24774474065279,True,0.07223021757843773,0.11427457257549967,0.09968356898349184,0.009229331574318378,True,False,False,155791.127,293125.04299999995,72269.15,129814.152
S,200.0,2.312780424626486,4.0,1729.52,15239,15242,2026-06-05 11:00:00,2026-06-05 14:00:00,1729.52,1683.37,2.668,102.73,TP,3,2.857,-1.011,3.0,DOWN,0.0,0.0,0.0,102.73,True,0.1468175330656606,0.09538374352248236,0.13705219564501858,0.003055071995941905,False,False,False,331443.098,77676.36,141390.72,35133.649
S,200.0,2.406738868832732,4.0,1662.0,15333,15343,2026-06-09 09:00:00,2026-06-09 19:00:00,1662.0,1673.69,-0.703,-32.13,MH,10,0.536,-2.046,22.2,DOWN,0.0014548938628158846,0.0014548938628158846,0.0014548938628158846,-32.12854510613719,True,0.09162279096656667,0.16753161417408646,0.10947071951172305,0.0053026585111858315,True,False,False,418078.609,128517.433,189886.54,53493.35
L,200.0,2.4106405674647897,4.0,1659.31,15389,15395,2026-06-11 17:00:00,2026-06-11 23:00:00,1659.31,1642.25,-1.028,-45.13,MH,6,0.861,-1.284,12.1,DOWN,0.0,0.0,0.0,-45.13,True,-0.09434814809342928,-0.26529563807867373,-0.1454709839424273,-0.0004879165361539872,False,True,False,116149.43400000001,49554.814,52595.475000000006,18204.069000000003
L,200.0,2.3030993960121835,4.0,1736.79,15487,15490,2026-06-15 19:00:00,2026-06-15 22:00:00,1736.79,1813.3,4.405,172.21,TP,3,5.186,-0.21,20.2,SIDE,0.0,0.0,0.0,172.21,True,0.10708820241627803,0.3049470741496285,0.2579159468107879,0.005488302620838104,True,False,False,103702.96399999999,332573.022,57404.164,216995.09600000002
S,200.0,2.2668412134401015,4.0,1764.57,15533,15543,2026-06-17 17:00:00,2026-06-18 03:00:00,1764.57,1769.25,-0.265,-14.61,MH,10,1.372,-1.757,24.2,MILD_UP,-0.02961530043781318,-0.02961530043781318,-0.02961530043781318,-14.639615300437812,True,0.10812880687430915,-0.04342991674016572,0.0699115468229562,-0.0012426377966159308,False,True,False,244503.41,82443.35399999999,109032.77399999999,43011.931000000004
S,200.0,2.3792387625579194,4.0,1681.21,15564,15574,2026-06-19 00:00:00,2026-06-19 10:00:00,1681.21,1712.79,-1.878,-79.14,MH,10,0.633,-2.238,18.2,MILD_UP,0.2665555146229078,0.23891156889334395,0.2665555146229078,-78.87344448537709,True,0.17136236530313298,0.11329544829092986,0.14851817466351158,0.009724807388733159,False,False,False,629159.307,408050.04699999996,260672.54,180909.917
L,200.0,2.291265695170012,4.0,1745.76,15652,15659,2026-06-22 16:00:00,2026-06-22 23:00:00,1745.76,1753.74,0.457,14.28,MFE,7,1.904,-0.183,22.2,MILD_UP,0.0,-0.07764,0.0,14.28,True,0.10928401067678717,0.013427065295774865,0.09305009468578507,-0.0006754668162616273,False,True,False,153576.913,31311.98,85180.20700000001,15866.204
S,200.0,2.335384579455622,4.0,1712.78,15674,15677,2026-06-23 14:00:00,2026-06-23 17:00:00,1712.78,1647.36,3.82,148.78,TP,3,4.639,-0.014,31.3,MILD_UP,0.01315895678370836,0.01315895678370836,0.01315895678370836,148.7931589567837,True,0.04438021427891148,0.02537458406970594,0.042115926714338614,0.00046685885689601303,False,False,False,195846.711,26488.513,93577.49599999998,12908.189
L,200.0,2.4003840614498317,4.0,1666.4,15692,15701,2026-06-24 08:00:00,2026-06-24 17:00:00,1666.4,1672.56,0.37,10.79,MHx,9,0.811,-0.562,1.0,MILD_UP,-0.08878276527207106,-0.2719416661362093,-0.08878276527207106,10.701217234727928,True,0.0008105749603493084,0.19995161773517878,0.042944509203392656,0.0026836107200018944,True,False,False,71659.011,19230.186999999998,35858.547999999995,11537.647
L,200.0,2.4195353282402112,4.0,1653.21,15723,15729,2026-06-25 15:00:00,2026-06-25 21:00:00,1653.21,1634.91,-1.107,-48.28,MH,6,0.35,-1.827,7.1,SIDE,-0.1716202103514099,-0.1716202103514099,-0.1716202103514099,-48.45162021035141,True,0.05937924717300436,0.11694831479248569,0.0839648251138676,-0.0003144406886250728,True,True,True,109590.544,81687.744,58048.974,45620.494
S,200.0,2.602455416685643,4.0,1537.01,15730,15740,2026-06-25 22:00:00,2026-06-26 08:00:00,1537.01,1566.97,-1.949,-81.97,MH,10,0.001,-3.685,13.1,DOWN,-0.40015749019199615,-0.40015749019199615,-0.332263630034938,-82.370157490192,True,0.0912570866075687,0.14886684859002886,0.12888155298581105,0.03443228505735574,True,False,False,429429.02800000005,808446.287,195120.293,344047.718
S,200.0,2.52641684614753,4.0,1583.27,15845,15849,2026-06-30 17:00:00,2026-06-30 21:00:00,1583.27,1551.81,1.987,75.48,TP,4,2.101,-0.202,16.2,DOWN,0.0,0.0,0.0,75.48,True,0.14891497744585358,-0.08372638567888657,0.08591679729685942,-0.0006067079143783349,False,True,False,129976.1,48267.532,55310.356,26154.399
L,200.0,2.4351192904062384,4.0,1642.63,15894,15898,2026-07-02 18:00:00,2026-07-02 22:00:00,1642.63,1710.16,4.111,160.44,TP,4,4.338,-0.12,4.0,DOWN,0.0,0.0,0.0,160.44,True,0.19628474897427006,0.08495891472369888,0.16368073406327688,0.00011568154696672828,False,False,False,390639.876,161790.32,233658.263,87767.92499999999
L,200.0,2.33709020583922,4.0,1711.53,15910,15917,2026-07-03 10:00:00,2026-07-03 17:00:00,1711.53,1719.1,0.442,13.69,MFE,7,1.508,-0.948,3.0,DOWN,-0.40127838834259405,-0.40127838834259405,-0.40127838834259405,13.288721611657406,True,0.07343766255693529,0.010320462662878782,0.06540345811522541,-0.0024421234234024425,False,True,False,208321.241,30384.975,111809.93299999999,15349.281
S,200.0,2.3136365739669613,4.0,1728.88,16043,16051,2026-07-08 23:00:00,2026-07-09 07:00:00,1728.88,1740.5,-0.672,-30.88,MH,8,0.95,-0.979,33.3,UP,0.18078535107253277,0.18078535107253277,0.18078535107253277,-30.699214648927466,True,0.034458373520168006,0.07887949993078658,0.05076883864461634,-4.627487274411202e-05,True,True,True,225963.306,131109.21099999998,109088.489,60383.691
L,200.0,2.222765564915868,4.0,1799.56,16183,16185,2026-07-14 19:00:00,2026-07-14 21:00:00,1799.56,1860.7,3.397,131.9,TP,2,3.744,-0.346,13.1,MILD_UP,0.0,0.0,0.0,131.9,True,0.12360494397236832,0.3958781252072676,0.28205022252895984,0.003322925958965328,True,False,False,138426.34,192685.62,77768.26,134482.821
L,200.0,2.126426699413638,4.0,1881.09,16195,16203,2026-07-15 07:00:00,2026-07-15 15:00:00,1881.09,1874.82,-0.333,-17.33,BE,8,0.607,-0.945,1.0,MILD_UP,-0.15415081383665855,-0.15415081383665855,-0.15415081383665855,-17.484150813836656,True,0.18609603880503411,-0.10079332303458943,0.1640717999703123,-0.002777880858598425,False,True,False,306900.799,25519.617,182006.911,11473.705
S,200.0,2.094339523851909,4.0,1909.91,16228,16233,2026-07-16 16:00:00,2026-07-16 21:00:00,1909.91,1871.73,1.999,75.96,TP,5,2.271,-0.119,12.1,MILD_UP,0.0,0.0,0.24316733515500374,75.96,True,0.20979321106051696,-0.1297817338958156,0.10199162165185505,-0.0019935890373588006,False,True,False,150304.65399999998,69909.16,59385.879,39491.046
S,200.0,2.1939326791757394,4.0,1823.21,16250,16260,2026-07-17 14:00:00,2026-07-18 00:00:00,1823.21,1830.2,-0.383,-19.34,MH,10,1.138,-1.066,33.3,MILD_UP,0.28945020661361004,0.191395711519792,0.28945020661361004,-19.05054979338639,True,0.21216312797294778,0.1806901109337642,0.1982651982837247,0.00460243279247019,False,False,False,221842.73699999996,175427.564,87387.94399999999,71864.769
L,200.0,2.089809566103289,4.0,1914.05,16341,16350,2026-07-21 09:00:00,2026-07-21 18:00:00,1914.05,1941.1,1.413,52.53,MHx,9,2.068,-0.547,12.1,MILD_UP,-0.16670106690152922,-0.16670106690152922,-0.16670106690152922,52.36329893309847,True,0.15764974393255216,-0.05689853811713541,0.11371895890243455,0.0002665217345860782,False,False,False,105300.577,27112.911,60950.593,12785.113
S,200.0,2.0871489024205707,4.0,1916.49,16371,16381,2026-07-22 15:00:00,2026-07-23 01:00:00,1916.49,1949.0,-1.696,-71.85,MH,10,0.374,-2.205,26.3,MILD_UP,0.3187077370410133,0.3187077370410133,0.3187077370410133,-71.53129226295898,True,-0.0073103665207017166,0.03145644965533245,-0.0027508273195970823,0.00019302400801302078,True,False,False,106666.608,14217.752,53723.19,6885.255999999999
S,200.0,2.0891983223737474,4.0,1914.61,16396,16406,2026-07-23 16:00:00,2026-07-24 02:00:00,1914.61,1877.73,1.926,73.05,TP,10,2.176,-0.842,3.0,MILD_UP,-0.1287130325235949,-0.2612330325235949,-0.1287130325235949,72.9212869674764,True,0.09174773689947979,-0.20142521060057272,0.034555937879958365,-0.0011346761205579536,False,True,False,140911.77000000002,34151.023,63991.717000000004,20514.95
L,200.0,2.1108179419525066,4.0,1895.0,16420,16427,2026-07-24 16:00:00,2026-07-24 23:00:00,1895.0,1861.92,-1.746,-73.83,MH,7,0.0,-2.577,19.2,MILD_UP,0.0,-0.07103999999999999,0.0,-73.83,True,0.11486810925119717,0.21854707322107703,0.12242491984992654,0.002640197670911837,True,False,False,439801.241,34575.741,245160.189,21066.084
S,200.0,2.1542090552177635,4.0,1856.83,16426,16436,2026-07-24 22:00:00,2026-07-25 08:00:00,1856.83,1860.57,-0.201,-12.06,MH,10,0.574,-0.64,26.3,MILD_UP,0.2857302397158451,0.06880413004960065,0.2857302397158451,-11.774269760284156,True,0.09512689280418407,0.12493901083783188,0.10600293352030088,0.004193816533934025,True,False,False,330528.908,189841.106,149543.36,83061.273
S,200.0,2.1151375103773935,4.0,1891.13,16548,16558,2026-07-30 00:00:00,2026-07-30 10:00:00,1891.13,1916.28,-1.33,-57.2,MH,10,1.104,-2.32,13.1,MILD_UP,0.15568234944516052,0.15568234944516052,0.24141725196867123,-57.044317650554845,True,0.03841904993556311,0.14453179240657343,0.06496953525217619,-0.0002697527795116894,True,True,True,137168.25400000002,45774.012,65949.19,19579.106
L,200.0,2.0860495436766624,4.0,1917.5,16567,16574,2026-07-30 19:00:00,2026-07-31 02:00:00,1917.5,1919.89,0.125,0.99,BE,7,0.992,-0.282,8.1,SIDE,-0.07962146158179921,-0.07962146158179921,-0.07962146158179921,0.9103785384182008,True,0.17121867124507228,-0.31977377517649674,0.0025438038314280487,-0.0015724907837461055,False,True,False,52232.446,27334.224000000002,30587.807999999997,9296.728
