bar,decision_ts,daily_debit,L_month_debit,S_month_debit
9938,2025-10-27 14:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9939,2025-10-27 15:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9940,2025-10-27 16:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9941,2025-10-27 17:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9942,2025-10-27 18:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9943,2025-10-27 19:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9944,2025-10-27 20:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9945,2025-10-27 21:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9946,2025-10-27 22:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9947,2025-10-27 23:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9948,2025-10-28 00:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9949,2025-10-28 01:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9950,2025-10-28 02:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9951,2025-10-28 03:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9952,2025-10-28 04:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9953,2025-10-28 05:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9954,2025-10-28 06:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9955,2025-10-28 07:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9956,2025-10-28 08:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9957,2025-10-28 09:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9958,2025-10-28 10:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9959,2025-10-28 11:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9960,2025-10-28 12:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9961,2025-10-28 13:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9962,2025-10-28 14:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9963,2025-10-28 15:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9964,2025-10-28 16:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9965,2025-10-28 17:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9966,2025-10-28 18:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9967,2025-10-28 19:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9968,2025-10-28 20:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9969,2025-10-28 21:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9970,2025-10-28 22:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9971,2025-10-28 23:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9972,2025-10-29 00:00:00,0.0,-0.5672474886217062,-0.2064181933609218
9973,2025-10-29 01:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9974,2025-10-29 02:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9975,2025-10-29 03:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9976,2025-10-29 04:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9977,2025-10-29 05:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9978,2025-10-29 06:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9979,2025-10-29 07:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9980,2025-10-29 08:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9981,2025-10-29 09:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9982,2025-10-29 10:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9983,2025-10-29 11:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9984,2025-10-29 12:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9985,2025-10-29 13:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9986,2025-10-29 14:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9987,2025-10-29 15:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9988,2025-10-29 16:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9989,2025-10-29 17:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9990,2025-10-29 18:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9991,2025-10-29 19:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9992,2025-10-29 20:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9993,2025-10-29 21:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9994,2025-10-29 22:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9995,2025-10-29 23:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9996,2025-10-30 00:00:00,-0.0707732215882302,-0.6380207102099363,-0.2064181933609218
9997,2025-10-30 01:00:00,0.0,-0.6380207102099363,-0.2064181933609218
9998,2025-10-30 02:00:00,0.0,-0.6380207102099363,-0.2064181933609218
9999,2025-10-30 03:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10000,2025-10-30 04:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10001,2025-10-30 05:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10002,2025-10-30 06:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10003,2025-10-30 07:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10004,2025-10-30 08:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10005,2025-10-30 09:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10006,2025-10-30 10:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10007,2025-10-30 11:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10008,2025-10-30 12:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10009,2025-10-30 13:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10010,2025-10-30 14:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10011,2025-10-30 15:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10012,2025-10-30 16:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10013,2025-10-30 17:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10014,2025-10-30 18:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10015,2025-10-30 19:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10016,2025-10-30 20:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10017,2025-10-30 21:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10018,2025-10-30 22:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10019,2025-10-30 23:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10020,2025-10-31 00:00:00,0.0,-0.6380207102099363,-0.2064181933609218
10021,2025-10-31 01:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10022,2025-10-31 02:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10023,2025-10-31 03:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10024,2025-10-31 04:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10025,2025-10-31 05:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10026,2025-10-31 06:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10027,2025-10-31 07:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10028,2025-10-31 08:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10029,2025-10-31 09:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10030,2025-10-31 10:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10031,2025-10-31 11:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10032,2025-10-31 12:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10033,2025-10-31 13:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10034,2025-10-31 14:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10035,2025-10-31 15:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10036,2025-10-31 16:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10037,2025-10-31 17:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10038,2025-10-31 18:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10039,2025-10-31 19:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10040,2025-10-31 20:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10041,2025-10-31 21:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10042,2025-10-31 22:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10043,2025-10-31 23:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10044,2025-11-01 00:00:00,-0.2528213479494055,-0.6380207102099363,-0.4592395413103273
10045,2025-11-01 01:00:00,0.0,0.0,0.0
10046,2025-11-01 02:00:00,0.0,0.0,0.0
10047,2025-11-01 03:00:00,0.0,0.0,0.0
10048,2025-11-01 04:00:00,0.0,0.0,0.0
10049,2025-11-01 05:00:00,0.0,0.0,0.0
10050,2025-11-01 06:00:00,0.0,0.0,0.0
10051,2025-11-01 07:00:00,0.0,0.0,0.0
10052,2025-11-01 08:00:00,0.0,0.0,0.0
10053,2025-11-01 09:00:00,0.0,0.0,0.0
10054,2025-11-01 10:00:00,0.0,0.0,0.0
10055,2025-11-01 11:00:00,0.0,0.0,0.0
10056,2025-11-01 12:00:00,0.0,0.0,0.0
10057,2025-11-01 13:00:00,0.0,0.0,0.0
10058,2025-11-01 14:00:00,0.0,0.0,0.0
10059,2025-11-01 15:00:00,0.0,0.0,0.0
10060,2025-11-01 16:00:00,0.0,0.0,0.0
10061,2025-11-01 17:00:00,0.0,0.0,0.0
10062,2025-11-01 18:00:00,0.0,0.0,0.0
10063,2025-11-01 19:00:00,0.0,0.0,0.0
10064,2025-11-01 20:00:00,0.0,0.0,0.0
10065,2025-11-01 21:00:00,0.0,0.0,0.0
10066,2025-11-01 22:00:00,0.0,0.0,0.0
10067,2025-11-01 23:00:00,0.0,0.0,0.0
10068,2025-11-02 00:00:00,0.0,0.0,0.0
10069,2025-11-02 01:00:00,0.0,0.0,0.0
10070,2025-11-02 02:00:00,0.0,0.0,0.0
10071,2025-11-02 03:00:00,0.0,0.0,0.0
10072,2025-11-02 04:00:00,0.0,0.0,0.0
10073,2025-11-02 05:00:00,0.0,0.0,0.0
10074,2025-11-02 06:00:00,0.0,0.0,0.0
10075,2025-11-02 07:00:00,0.0,0.0,0.0
10076,2025-11-02 08:00:00,0.0,0.0,0.0
10077,2025-11-02 09:00:00,0.0,0.0,0.0
10078,2025-11-02 10:00:00,0.0,0.0,0.0
10079,2025-11-02 11:00:00,0.0,0.0,0.0
10080,2025-11-02 12:00:00,0.0,0.0,0.0
10081,2025-11-02 13:00:00,0.0,0.0,0.0
10082,2025-11-02 14:00:00,0.0,0.0,0.0
10083,2025-11-02 15:00:00,0.0,0.0,0.0
10084,2025-11-02 16:00:00,0.0,0.0,0.0
10085,2025-11-02 17:00:00,0.0,0.0,0.0
10086,2025-11-02 18:00:00,0.0,0.0,0.0
10087,2025-11-02 19:00:00,0.0,0.0,0.0
10088,2025-11-02 20:00:00,0.0,0.0,0.0
10089,2025-11-02 21:00:00,0.0,0.0,0.0
10090,2025-11-02 22:00:00,0.0,0.0,0.0
10091,2025-11-02 23:00:00,0.0,0.0,0.0
10092,2025-11-03 00:00:00,0.0,0.0,0.0
10093,2025-11-03 01:00:00,0.0,0.0,0.0
10094,2025-11-03 02:00:00,0.0,0.0,0.0
10095,2025-11-03 03:00:00,0.0,0.0,0.0
10096,2025-11-03 04:00:00,0.0,0.0,0.0
10097,2025-11-03 05:00:00,0.0,0.0,0.0
10098,2025-11-03 06:00:00,0.0,0.0,0.0
10099,2025-11-03 07:00:00,0.0,0.0,0.0
10100,2025-11-03 08:00:00,0.0,0.0,0.0
10101,2025-11-03 09:00:00,0.0,0.0,0.0
10102,2025-11-03 10:00:00,0.0,0.0,0.0
10103,2025-11-03 11:00:00,0.0,0.0,0.0
10104,2025-11-03 12:00:00,0.0,0.0,0.0
10105,2025-11-03 13:00:00,0.0,0.0,0.0
10106,2025-11-03 14:00:00,0.0,0.0,0.0
10107,2025-11-03 15:00:00,0.0,0.0,0.0
10108,2025-11-03 16:00:00,0.0,0.0,0.0
10109,2025-11-03 17:00:00,0.0,0.0,0.0
10110,2025-11-03 18:00:00,0.0,0.0,0.0
10111,2025-11-03 19:00:00,0.0,0.0,0.0
10112,2025-11-03 20:00:00,0.0,0.0,0.0
10113,2025-11-03 21:00:00,0.0,0.0,0.0
10114,2025-11-03 22:00:00,0.0,0.0,0.0
10115,2025-11-03 23:00:00,0.0,0.0,0.0
10116,2025-11-04 00:00:00,0.0,0.0,0.0
10117,2025-11-04 01:00:00,0.0,0.0,0.0
10118,2025-11-04 02:00:00,0.0,0.0,0.0
10119,2025-11-04 03:00:00,0.0,0.0,0.0
10120,2025-11-04 04:00:00,0.0,0.0,0.0
10121,2025-11-04 05:00:00,0.0,0.0,0.0
10122,2025-11-04 06:00:00,0.0,0.0,0.0
10123,2025-11-04 07:00:00,0.0,0.0,0.0
10124,2025-11-04 08:00:00,0.0,0.0,0.0
10125,2025-11-04 09:00:00,0.0,0.0,0.0
10126,2025-11-04 10:00:00,0.0,0.0,0.0
10127,2025-11-04 11:00:00,0.0,0.0,0.0
10128,2025-11-04 12:00:00,0.0,0.0,0.0
10129,2025-11-04 13:00:00,0.0,0.0,0.0
10130,2025-11-04 14:00:00,0.0,0.0,0.0
10131,2025-11-04 15:00:00,0.0,0.0,0.0
10132,2025-11-04 16:00:00,0.0,0.0,0.0
10133,2025-11-04 17:00:00,0.0,0.0,0.0
10134,2025-11-04 18:00:00,0.0,0.0,0.0
10135,2025-11-04 19:00:00,0.0,0.0,0.0
10136,2025-11-04 20:00:00,0.0,0.0,0.0
10137,2025-11-04 21:00:00,0.0,0.0,0.0
10138,2025-11-04 22:00:00,0.0,0.0,0.0
10139,2025-11-04 23:00:00,0.0,0.0,0.0
10140,2025-11-05 00:00:00,0.0,0.0,0.0
10141,2025-11-05 01:00:00,0.0,0.0,0.0
10142,2025-11-05 02:00:00,0.0,0.0,0.0
10143,2025-11-05 03:00:00,0.0,0.0,0.0
10144,2025-11-05 04:00:00,0.0,0.0,0.0
10145,2025-11-05 05:00:00,0.0,0.0,0.0
10146,2025-11-05 06:00:00,0.0,0.0,0.0
10147,2025-11-05 07:00:00,0.0,0.0,0.0
10148,2025-11-05 08:00:00,0.0,0.0,0.0
10149,2025-11-05 09:00:00,0.0,0.0,0.0
10150,2025-11-05 10:00:00,0.0,0.0,0.0
10151,2025-11-05 11:00:00,0.0,0.0,0.0
10152,2025-11-05 12:00:00,0.0,0.0,0.0
10153,2025-11-05 13:00:00,0.0,0.0,0.0
10154,2025-11-05 14:00:00,0.0,0.0,0.0
10155,2025-11-05 15:00:00,0.0,0.0,0.0
10156,2025-11-05 16:00:00,0.0,0.0,0.0
10157,2025-11-05 17:00:00,0.0,0.0,0.0
10158,2025-11-05 18:00:00,0.0,0.0,0.0
10159,2025-11-05 19:00:00,0.0,0.0,0.0
10160,2025-11-05 20:00:00,0.0,0.0,0.0
10161,2025-11-05 21:00:00,0.0,0.0,0.0
10162,2025-11-05 22:00:00,0.0,0.0,0.0
10163,2025-11-05 23:00:00,0.0,0.0,0.0
10164,2025-11-06 00:00:00,0.0,0.0,0.0
10165,2025-11-06 01:00:00,-0.176217970001944,-0.176217970001944,0.0
10166,2025-11-06 02:00:00,-0.176217970001944,-0.176217970001944,0.0
10167,2025-11-06 03:00:00,-0.176217970001944,-0.176217970001944,0.0
10168,2025-11-06 04:00:00,-0.176217970001944,-0.176217970001944,0.0
10169,2025-11-06 05:00:00,-0.176217970001944,-0.176217970001944,0.0
10170,2025-11-06 06:00:00,-0.176217970001944,-0.176217970001944,0.0
10171,2025-11-06 07:00:00,-0.176217970001944,-0.176217970001944,0.0
10172,2025-11-06 08:00:00,-0.176217970001944,-0.176217970001944,0.0
10173,2025-11-06 09:00:00,-0.176217970001944,-0.176217970001944,0.0
10174,2025-11-06 10:00:00,-0.176217970001944,-0.176217970001944,0.0
10175,2025-11-06 11:00:00,-0.176217970001944,-0.176217970001944,0.0
10176,2025-11-06 12:00:00,-0.176217970001944,-0.176217970001944,0.0
10177,2025-11-06 13:00:00,-0.176217970001944,-0.176217970001944,0.0
10178,2025-11-06 14:00:00,-0.176217970001944,-0.176217970001944,0.0
10179,2025-11-06 15:00:00,-0.176217970001944,-0.176217970001944,0.0
10180,2025-11-06 16:00:00,-0.176217970001944,-0.176217970001944,0.0
10181,2025-11-06 17:00:00,-0.176217970001944,-0.176217970001944,0.0
10182,2025-11-06 18:00:00,-0.176217970001944,-0.176217970001944,0.0
10183,2025-11-06 19:00:00,-0.176217970001944,-0.176217970001944,0.0
10184,2025-11-06 20:00:00,-0.176217970001944,-0.176217970001944,0.0
10185,2025-11-06 21:00:00,-0.176217970001944,-0.176217970001944,0.0
10186,2025-11-06 22:00:00,-0.176217970001944,-0.176217970001944,0.0
10187,2025-11-06 23:00:00,-0.176217970001944,-0.176217970001944,0.0
10188,2025-11-07 00:00:00,-0.176217970001944,-0.176217970001944,0.0
10189,2025-11-07 01:00:00,0.0,-0.176217970001944,0.0
10190,2025-11-07 02:00:00,0.0,-0.176217970001944,0.0
10191,2025-11-07 03:00:00,0.0,-0.176217970001944,0.0
10192,2025-11-07 04:00:00,0.0,-0.176217970001944,0.0
10193,2025-11-07 05:00:00,0.0,-0.176217970001944,0.0
10194,2025-11-07 06:00:00,0.0,-0.176217970001944,0.0
10195,2025-11-07 07:00:00,0.0,-0.176217970001944,0.0
10196,2025-11-07 08:00:00,0.0,-0.176217970001944,0.0
10197,2025-11-07 09:00:00,0.0,-0.176217970001944,0.0
10198,2025-11-07 10:00:00,0.0,-0.176217970001944,0.0
10199,2025-11-07 11:00:00,0.0,-0.176217970001944,0.0
10200,2025-11-07 12:00:00,0.0,-0.176217970001944,0.0
10201,2025-11-07 13:00:00,0.0,-0.176217970001944,0.0
10202,2025-11-07 14:00:00,0.0,-0.176217970001944,0.0
10203,2025-11-07 15:00:00,0.0,-0.176217970001944,0.0
10204,2025-11-07 16:00:00,0.0,-0.176217970001944,0.0
10205,2025-11-07 17:00:00,0.0,-0.176217970001944,0.0
10206,2025-11-07 18:00:00,0.0,-0.176217970001944,0.0
10207,2025-11-07 19:00:00,0.0,-0.176217970001944,0.0
10208,2025-11-07 20:00:00,0.0,-0.176217970001944,0.0
10209,2025-11-07 21:00:00,0.0,-0.176217970001944,0.0
10210,2025-11-07 22:00:00,0.0,-0.176217970001944,0.0
10211,2025-11-07 23:00:00,0.0,-0.176217970001944,0.0
10212,2025-11-08 00:00:00,0.0,-0.176217970001944,0.0
10213,2025-11-08 01:00:00,0.0,-0.176217970001944,0.0
10214,2025-11-08 02:00:00,0.0,-0.176217970001944,0.0
10215,2025-11-08 03:00:00,0.0,-0.176217970001944,0.0
10216,2025-11-08 04:00:00,0.0,-0.176217970001944,0.0
10217,2025-11-08 05:00:00,0.0,-0.176217970001944,0.0
10218,2025-11-08 06:00:00,0.0,-0.176217970001944,0.0
10219,2025-11-08 07:00:00,0.0,-0.176217970001944,0.0
10220,2025-11-08 08:00:00,0.0,-0.176217970001944,0.0
10221,2025-11-08 09:00:00,0.0,-0.176217970001944,0.0
10222,2025-11-08 10:00:00,0.0,-0.176217970001944,0.0
10223,2025-11-08 11:00:00,0.0,-0.176217970001944,0.0
10224,2025-11-08 12:00:00,0.0,-0.176217970001944,0.0
10225,2025-11-08 13:00:00,0.0,-0.176217970001944,0.0
10226,2025-11-08 14:00:00,0.0,-0.176217970001944,0.0
10227,2025-11-08 15:00:00,0.0,-0.176217970001944,0.0
10228,2025-11-08 16:00:00,0.0,-0.176217970001944,0.0
10229,2025-11-08 17:00:00,0.0,-0.176217970001944,0.0
10230,2025-11-08 18:00:00,0.0,-0.176217970001944,0.0
10231,2025-11-08 19:00:00,0.0,-0.176217970001944,0.0
10232,2025-11-08 20:00:00,0.0,-0.176217970001944,0.0
10233,2025-11-08 21:00:00,0.0,-0.176217970001944,0.0
10234,2025-11-08 22:00:00,0.0,-0.176217970001944,0.0
10235,2025-11-08 23:00:00,0.0,-0.176217970001944,0.0
10236,2025-11-09 00:00:00,0.0,-0.176217970001944,0.0
10237,2025-11-09 01:00:00,0.0,-0.176217970001944,0.0
10238,2025-11-09 02:00:00,0.0,-0.176217970001944,0.0
10239,2025-11-09 03:00:00,0.0,-0.176217970001944,0.0
10240,2025-11-09 04:00:00,0.0,-0.176217970001944,0.0
10241,2025-11-09 05:00:00,0.0,-0.176217970001944,0.0
10242,2025-11-09 06:00:00,0.0,-0.176217970001944,0.0
10243,2025-11-09 07:00:00,0.0,-0.176217970001944,0.0
10244,2025-11-09 08:00:00,0.0,-0.176217970001944,0.0
10245,2025-11-09 09:00:00,0.0,-0.176217970001944,0.0
10246,2025-11-09 10:00:00,0.0,-0.176217970001944,0.0
10247,2025-11-09 11:00:00,0.0,-0.176217970001944,0.0
10248,2025-11-09 12:00:00,0.0,-0.176217970001944,0.0
10249,2025-11-09 13:00:00,0.0,-0.176217970001944,0.0
10250,2025-11-09 14:00:00,0.0,-0.176217970001944,0.0
10251,2025-11-09 15:00:00,0.0,-0.176217970001944,0.0
10252,2025-11-09 16:00:00,0.0,-0.176217970001944,0.0
10253,2025-11-09 17:00:00,0.0,-0.176217970001944,0.0
10254,2025-11-09 18:00:00,0.0,-0.176217970001944,0.0
10255,2025-11-09 19:00:00,0.0,-0.176217970001944,0.0
10256,2025-11-09 20:00:00,0.0,-0.176217970001944,0.0
10257,2025-11-09 21:00:00,0.0,-0.176217970001944,0.0
10258,2025-11-09 22:00:00,0.0,-0.176217970001944,0.0
10259,2025-11-09 23:00:00,0.0,-0.176217970001944,0.0
10260,2025-11-10 00:00:00,0.0,-0.176217970001944,0.0
10261,2025-11-10 01:00:00,0.0,-0.176217970001944,0.0
10262,2025-11-10 02:00:00,0.0,-0.176217970001944,0.0
10263,2025-11-10 03:00:00,0.0,-0.176217970001944,0.0
10264,2025-11-10 04:00:00,0.0,-0.176217970001944,0.0
10265,2025-11-10 05:00:00,0.0,-0.176217970001944,0.0
10266,2025-11-10 06:00:00,0.0,-0.176217970001944,0.0
10267,2025-11-10 07:00:00,0.0,-0.176217970001944,0.0
10268,2025-11-10 08:00:00,0.0,-0.176217970001944,0.0
10269,2025-11-10 09:00:00,0.0,-0.176217970001944,0.0
10270,2025-11-10 10:00:00,0.0,-0.176217970001944,0.0
10271,2025-11-10 11:00:00,0.0,-0.176217970001944,0.0
10272,2025-11-10 12:00:00,0.0,-0.176217970001944,0.0
10273,2025-11-10 13:00:00,0.0,-0.176217970001944,0.0
10274,2025-11-10 14:00:00,0.0,-0.176217970001944,0.0
10275,2025-11-10 15:00:00,0.0,-0.176217970001944,0.0
10276,2025-11-10 16:00:00,0.0,-0.176217970001944,0.0
10277,2025-11-10 17:00:00,0.0,-0.176217970001944,0.0
10278,2025-11-10 18:00:00,0.0,-0.176217970001944,0.0
10279,2025-11-10 19:00:00,0.0,-0.176217970001944,0.0
10280,2025-11-10 20:00:00,0.0,-0.176217970001944,0.0
10281,2025-11-10 21:00:00,0.0,-0.176217970001944,0.0
10282,2025-11-10 22:00:00,0.0,-0.176217970001944,0.0
10283,2025-11-10 23:00:00,0.0,-0.176217970001944,0.0
10284,2025-11-11 00:00:00,0.0,-0.176217970001944,0.0
10285,2025-11-11 01:00:00,0.0,-0.176217970001944,0.0
10286,2025-11-11 02:00:00,0.0,-0.176217970001944,0.0
10287,2025-11-11 03:00:00,0.0,-0.176217970001944,0.0
10288,2025-11-11 04:00:00,0.0,-0.176217970001944,0.0
10289,2025-11-11 05:00:00,0.0,-0.176217970001944,0.0
10290,2025-11-11 06:00:00,0.0,-0.176217970001944,0.0
10291,2025-11-11 07:00:00,0.0,-0.176217970001944,0.0
10292,2025-11-11 08:00:00,0.0,-0.176217970001944,0.0
10293,2025-11-11 09:00:00,0.0,-0.176217970001944,0.0
10294,2025-11-11 10:00:00,0.0,-0.176217970001944,0.0
10295,2025-11-11 11:00:00,0.0,-0.176217970001944,0.0
10296,2025-11-11 12:00:00,0.0,-0.176217970001944,0.0
10297,2025-11-11 13:00:00,0.0,-0.176217970001944,0.0
10298,2025-11-11 14:00:00,0.0,-0.176217970001944,0.0
10299,2025-11-11 15:00:00,0.0,-0.176217970001944,0.0
10300,2025-11-11 16:00:00,0.0,-0.176217970001944,0.0
10301,2025-11-11 17:00:00,0.0,-0.176217970001944,0.0
10302,2025-11-11 18:00:00,0.0,-0.176217970001944,0.0
10303,2025-11-11 19:00:00,0.0,-0.176217970001944,0.0
10304,2025-11-11 20:00:00,0.0,-0.176217970001944,0.0
10305,2025-11-11 21:00:00,0.0,-0.176217970001944,0.0
10306,2025-11-11 22:00:00,0.0,-0.176217970001944,0.0
10307,2025-11-11 23:00:00,0.0,-0.176217970001944,0.0
10308,2025-11-12 00:00:00,0.0,-0.176217970001944,0.0
10309,2025-11-12 01:00:00,0.0,-0.176217970001944,0.0
10310,2025-11-12 02:00:00,0.0,-0.176217970001944,0.0
10311,2025-11-12 03:00:00,0.0,-0.176217970001944,0.0
10312,2025-11-12 04:00:00,0.0,-0.176217970001944,0.0
10313,2025-11-12 05:00:00,0.0,-0.176217970001944,0.0
10314,2025-11-12 06:00:00,0.0,-0.176217970001944,0.0
10315,2025-11-12 07:00:00,0.0,-0.176217970001944,0.0
10316,2025-11-12 08:00:00,0.0,-0.176217970001944,0.0
10317,2025-11-12 09:00:00,0.0,-0.176217970001944,0.0
10318,2025-11-12 10:00:00,0.0,-0.176217970001944,0.0
10319,2025-11-12 11:00:00,0.0,-0.176217970001944,0.0
10320,2025-11-12 12:00:00,0.0,-0.176217970001944,0.0
10321,2025-11-12 13:00:00,0.0,-0.176217970001944,0.0
10322,2025-11-12 14:00:00,0.0,-0.176217970001944,0.0
10323,2025-11-12 15:00:00,0.0,-0.176217970001944,0.0
10324,2025-11-12 16:00:00,0.0,-0.176217970001944,0.0
10325,2025-11-12 17:00:00,0.0,-0.176217970001944,0.0
10326,2025-11-12 18:00:00,0.0,-0.176217970001944,0.0
10327,2025-11-12 19:00:00,0.0,-0.176217970001944,0.0
10328,2025-11-12 20:00:00,0.0,-0.176217970001944,0.0
10329,2025-11-12 21:00:00,0.0,-0.176217970001944,0.0
10330,2025-11-12 22:00:00,0.0,-0.176217970001944,0.0
10331,2025-11-12 23:00:00,0.0,-0.176217970001944,0.0
10332,2025-11-13 00:00:00,0.0,-0.176217970001944,0.0
10333,2025-11-13 01:00:00,0.0,-0.176217970001944,0.0
10334,2025-11-13 02:00:00,0.0,-0.176217970001944,0.0
10335,2025-11-13 03:00:00,0.0,-0.176217970001944,0.0
10336,2025-11-13 04:00:00,0.0,-0.176217970001944,0.0
10337,2025-11-13 05:00:00,0.0,-0.176217970001944,0.0
10338,2025-11-13 06:00:00,0.0,-0.176217970001944,0.0
10339,2025-11-13 07:00:00,0.0,-0.176217970001944,0.0
10340,2025-11-13 08:00:00,0.0,-0.176217970001944,0.0
10341,2025-11-13 09:00:00,0.0,-0.176217970001944,0.0
10342,2025-11-13 10:00:00,0.0,-0.176217970001944,0.0
10343,2025-11-13 11:00:00,0.0,-0.176217970001944,0.0
