side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
S,200.0,1.8207635483370679,4.0,2196.880536,12346,12348,2026-02-04 22:00:00,2026-02-05 00:00:00,2196.88,2150.87,2.094,79.77,TP,2,2.817,-1.308,16.2,DOWN,-0.23949186040954026,-0.23949186040954026,0.0,79.53050813959045
L,200.0,2.0216359114184645,4.0,1978.59564,12395,12398,2026-02-06 23:00:00,2026-02-07 02:00:00,1978.6,2066.12,4.423,172.94,TP,3,5.63,-0.94,5.1,DOWN,-0.07411161342698602,-0.07411161342698602,-0.07411161342698602,172.865888386573
S,200.0,2.0540308248529127,4.0,1947.3904440000001,12507,12516,2026-02-11 15:00:00,2026-02-12 00:00:00,1947.39,1928.44,0.973,34.93,TP,9,2.371,-3.494,21.2,DOWN,-1.0075962218932992,-1.0075962218932992,-0.5193315278555218,33.9224037781067
L,200.0,2.03025696008123,4.0,1970.1939599999998,12530,12537,2026-02-12 14:00:00,2026-02-12 21:00:00,1970.19,1979.44,0.47,14.78,MFE,7,1.559,-0.711,7.1,DOWN,-0.08950250483525614,-0.08950250483525614,-0.08950250483525614,14.690497495164744
S,200.0,2.0543577872994225,4.0,1947.080506,12540,12541,2026-02-13 00:00:00,2026-02-13 01:00:00,1947.08,1908.2,1.997,75.87,TP,1,2.738,-0.099,7.1,DOWN,0.0,-0.16416506638123302,0.0,75.87
L,200.0,2.0421690947643665,4.0,1958.701662,12557,12564,2026-02-13 17:00:00,2026-02-14 00:00:00,1958.7,2033.3,3.809,148.35,TP,7,4.661,-0.761,16.2,DOWN,-0.17694720473464326,-0.17694720473464326,0.0,148.17305279526536
L,200.0,2.023774061144373,4.0,1976.5052219999998,12629,12634,2026-02-16 17:00:00,2026-02-16 22:00:00,1976.51,1966.38,-0.512,-24.5,MFE,5,2.368,-1.035,11.1,DOWN,0.0,0.0,0.0,-24.5
L,200.0,1.9984809306628322,4.0,2001.5202239999999,12675,12677,2026-02-18 15:00:00,2026-02-18 17:00:00,2001.52,2019.19,0.883,31.3,MFE,2,1.836,-0.298,9.1,SIDE,0.1525046747666538,0.1525046747666538,0.1525046747666538,31.452504674766654
S,200.0,2.0313992323009153,4.0,1969.086104,12682,12688,2026-02-18 22:00:00,2026-02-19 04:00:00,1969.09,1940.21,1.467,54.66,TP,6,2.41,-2.068,19.2,DOWN,-0.034914904335445154,-0.034914904335445154,-0.034914904335445154,54.62508509566455
S,200.0,2.083522198109585,4.0,1919.8259580000001,12706,12712,2026-02-19 22:00:00,2026-02-20 04:00:00,1919.83,1940.53,-1.078,-47.13,MH,6,0.746,-1.465,12.1,DOWN,-0.3154939327160811,-0.3154939327160811,-0.3154939327160811,-47.44549393271608
S,200.0,2.2047835115353283,4.0,1814.2370799999999,12826,12837,2026-02-24 22:00:00,2026-02-25 09:00:00,1814.24,1851.32,-2.044,-85.76,MH,11,0.672,-2.775,28.3,DOWN,-0.22129131606024105,-0.22129131606024105,-0.22129131606024105,-85.98129131606025
L,200.0,2.150500715167292,4.0,1860.031932,12835,12839,2026-02-25 07:00:00,2026-02-25 11:00:00,1860.03,1919.57,3.201,124.03,TP,4,4.606,-0.771,23.2,DOWN,0.09772844050292358,0.09772844050292358,0.09772844050292358,124.12772844050292
L,200.0,2.0772044377794434,4.0,1925.6650559999998,12848,12852,2026-02-25 20:00:00,2026-02-26 00:00:00,1925.67,2012.46,4.507,176.29,TP,4,5.311,-0.23,14.1,DOWN,-0.24055494647667286,-0.24055494647667286,0.0,176.04944505352333
S,200.0,1.95140041558077,4.0,2049.809956,12875,12877,2026-02-26 23:00:00,2026-02-27 01:00:00,2049.81,1983.29,3.245,125.81,TP,2,3.611,-0.129,0.0,DOWN,0.15570082595500867,0.15570082595500867,0.15570082595500867,125.96570082595501
S,200.0,2.0210144271731694,4.0,1979.20408,12895,12898,2026-02-27 19:00:00,2026-02-27 22:00:00,1979.2,1962.43,0.847,29.9,TP,3,2.183,-0.194,27.3,DOWN,0.0,0.0,0.0,29.9
L,200.0,2.0212987217621197,4.0,1978.925706,12971,12972,2026-03-02 23:00:00,2026-03-03 00:00:00,1978.93,2045.98,3.388,131.54,TP,1,4.339,-0.299,8.1,SIDE,0.2786289580245051,0.0,0.2786289580245051,131.8186289580245
S,200.0,1.9012498978434664,4.0,2103.87914,13036,13045,2026-03-05 16:00:00,2026-03-06 01:00:00,2103.88,2079.59,1.155,42.19,TP,9,2.297,-2.81,7.1,MILD_UP,-0.05802815910328329,-0.09151707704920066,-0.05802815910328329,42.13197184089672
S,200.0,1.943352954049869,4.0,2058.2982580000003,13062,13066,2026-03-06 18:00:00,2026-03-06 22:00:00,2058.3,2018.92,1.913,72.52,TP,4,2.002,-0.487,4.0,MILD_UP,0.0,0.0,0.0,72.52
