side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done,duration_bars,rsi_entry,atr_pctile_entry
long,67234.432771,2026-03-07 19:30:00+00:00,67064.48919957144,2026-03-07 19:50:00+00:00,stop_loss,-6.655254113837509,False,4,24.808549962769064,97.70173129492889
long,67218.7212,2026-03-07 19:35:00+00:00,67042.5462,2026-03-07 19:50:00+00:00,stop_loss,-6.841843250061798,False,3,24.808549962769064,97.70173129492889
long,67037.073037,2026-03-07 19:55:00+00:00,67386.92128371052,2026-03-07 21:30:00+00:00,breakeven_sl,8.887516264625651,True,19,55.979448185413595,25.445624744808498
long,66633.652699,2026-03-08 04:55:00+00:00,66637.35,2026-03-08 05:00:00+00:00,adaptive_trail,-0.4652782131105584,True,1,22.164378397921567,59.6008513247834
long,66644.013735,2026-03-08 05:00:00+00:00,67095.6273680788,2026-03-08 06:10:00+00:00,breakeven_sl,11.64844875595953,True,14,58.49983949341232,41.154879786447076
short,67756.053717,2026-03-08 09:15:00+00:00,67928.76050271429,2026-03-08 10:15:00+00:00,stop_loss,-6.697899781343102,False,12,72.38191926890784,47.547685272255265
short,67768.552467,2026-03-08 09:20:00+00:00,67947.24746700001,2026-03-08 10:15:00+00:00,stop_loss,-6.873685020408921,False,11,72.38191926890784,47.547685272255265
short,68093.19999899999,2026-03-08 10:25:00+00:00,67723.63894768583,2026-03-08 11:05:00+00:00,adaptive_trail,9.182824076053816,True,8,47.53122047417929,53.488671345281304
long,67059.865316,2026-03-08 12:15:00+00:00,67105.8619599241,2026-03-08 13:10:00+00:00,breakeven_sl,0.8639571335385428,True,11,42.4117423287462,91.46744198093559
long,65781.937536,2026-03-08 22:05:00+00:00,66032.59,2026-03-08 22:10:00+00:00,adaptive_trail,6.593491042206488,True,1,28.280030745652823,100.0
long,66039.19325899999,2026-03-08 22:10:00+00:00,65691.94433042857,2026-03-08 22:20:00+00:00,stop_loss,-12.1164497455184,False,2,25.76515764468911,100.0
long,65780.77742,2026-03-08 22:20:00+00:00,65915.09,2026-03-08 22:30:00+00:00,adaptive_trail,3.605734041837441,True,2,32.8906866761036,100.0
short,67104.908838,2026-03-09 03:10:00+00:00,67419.07312371429,2026-03-09 03:15:00+00:00,stop_loss,-10.96337717029675,False,1,76.4020584246154,49.3390773068772
short,67445.24480100001,2026-03-09 03:15:00+00:00,67445.24480100001,2026-03-09 03:20:00+00:00,adaptive_trail,-0.21294248874620403,True,1,78.70224513052166,49.052394267226944
short,67632.93603,2026-03-09 03:20:00+00:00,67331.64636121046,2026-03-09 04:20:00+00:00,breakeven_sl,7.806861900969937,True,12,61.032362269286224,32.15178849520949
short,67925.456775,2026-03-09 05:45:00+00:00,67255.44656249005,2026-03-09 07:00:00+00:00,adaptive_trail,17.372707957223085,True,15,40.97901980056909,4.514585966738113
short,68026.73664599999,2026-03-09 05:50:00+00:00,67255.44656249005,2026-03-09 07:00:00+00:00,adaptive_trail,20.05917678303575,True,14,40.97901980056909,4.514585966738113
short,68287.690548,2026-03-09 09:40:00+00:00,67608.13,2026-03-09 11:00:00+00:00,adaptive_trail,17.544259469907924,True,16,38.5577869525141,19.393597503110918
short,68350.87422900001,2026-03-09 09:45:00+00:00,67608.13,2026-03-09 11:00:00+00:00,adaptive_trail,19.218821796613803,True,15,38.5577869525141,19.393597503110918
short,68766.152697,2026-03-09 13:30:00+00:00,69062.78841128571,2026-03-09 13:40:00+00:00,stop_loss,-10.227375609997068,False,2,64.6320093269136,100.0
short,69008.508459,2026-03-09 13:35:00+00:00,68748.77,2026-03-09 13:40:00+00:00,adaptive_trail,6.500989601383382,True,1,64.6320093269136,100.0
short,69231.366171,2026-03-09 13:45:00+00:00,69231.366171,2026-03-09 14:00:00+00:00,breakeven_sl,-0.17785748277421298,True,3,63.41923420333977,100.0
short,69356.523654,2026-03-09 19:30:00+00:00,68857.65,2026-03-09 20:50:00+00:00,adaptive_trail,12.57925103702149,True,16,49.62810945254897,13.070181588725422
short,69065.042805,2026-03-10 00:35:00+00:00,69078.12771428571,2026-03-10 00:40:00+00:00,stop_loss,-1.978915548424519,False,1,73.68940563773529,30.560362607092735
short,69198.029505,2026-03-10 00:40:00+00:00,69096.97,2026-03-10 01:05:00+00:00,adaptive_trail,2.1303659916967717,True,5,62.369271634744784,40.647742951019175
short,69188.640444,2026-03-10 00:45:00+00:00,69018.48365090127,2026-03-10 01:45:00+00:00,breakeven_sl,3.9342142948022967,True,12,53.49108523953764,39.66394363659831
short,69994.209879,2026-03-10 02:35:00+00:00,70272.11380757144,2026-03-10 02:40:00+00:00,stop_loss,-9.540769073666391,False,1,78.54113801009152,72.6442154970944
short,70029.336366,2026-03-10 02:40:00+00:00,70322.47065171429,2026-03-10 02:45:00+00:00,stop_loss,-9.97175677868077,False,1,81.99959150630619,86.77157365219735
short,70313.127984,2026-03-10 02:45:00+00:00,70272.0,2026-03-10 03:00:00+00:00,adaptive_trail,0.7892708784198198,True,3,71.9761955737906,99.80892957893535
short,70556.693625,2026-03-10 02:50:00+00:00,69712.58545072608,2026-03-10 04:10:00+00:00,breakeven_sl,21.284500293365298,True,16,46.18297683887041,55.39797153836648
short,70892.270064,2026-03-10 08:15:00+00:00,70892.270064,2026-03-10 09:10:00+00:00,breakeven_sl,-0.29420371312783866,True,11,58.68736025814432,50.84788277530857
short,70917.477543,2026-03-10 08:10:00+00:00,70809.4,2026-03-10 09:15:00+00:00,adaptive_trail,2.440213253295892,True,13,62.241739217256935,56.3386096290229
long,69781.54745700001,2026-03-10 13:40:00+00:00,69781.54745700001,2026-03-10 14:00:00+00:00,breakeven_sl,-0.35994438305273524,True,4,35.69546278635815,100.0
