open,high,low,close,volume,taker_buy_volume,datetime
90438.0,90533.0,90024.4,90426.6,5456.217,2513.577,2025-11-27 08:00:00
90426.5,91195.1,90324.0,91094.8,8712.023,5202.014,2025-11-27 09:00:00
91094.7,91850.0,90832.2,91335.4,12868.617,6819.925,2025-11-27 10:00:00
91335.3,91557.0,91000.0,91049.3,5709.07,2626.608,2025-11-27 11:00:00
91049.3,91314.8,91013.1,91233.0,2930.915,1534.088,2025-11-27 12:00:00
91232.9,91520.0,90843.8,90932.0,5935.559,2750.498,2025-11-27 13:00:00
90932.0,91399.3,90928.8,91198.6,2945.908,1544.671,2025-11-27 14:00:00
91198.6,91461.9,91091.6,91361.5,2365.018,1046.648,2025-11-27 15:00:00
91361.4,91477.1,91177.2,91440.2,3046.426,1474.362,2025-11-27 16:00:00
91440.3,91931.9,91440.0,91523.6,7682.239,3575.568,2025-11-27 17:00:00
91523.7,91704.0,91299.0,91566.0,4691.199,1823.64,2025-11-27 18:00:00
91566.1,91577.2,91261.8,91334.9,2718.253,1100.996,2025-11-27 19:00:00
91334.9,91418.4,90914.2,90954.6,6273.668,2864.483,2025-11-27 20:00:00
90954.7,91043.1,90410.6,90813.7,10412.143,5094.868,2025-11-27 21:00:00
90813.6,90945.4,90531.1,90744.6,3948.387,1897.903,2025-11-27 22:00:00
90744.6,90943.5,90586.1,90912.9,3395.519,1879.226,2025-11-27 23:00:00
90913.0,91520.0,90800.4,91410.1,8192.379,4353.253,2025-11-28 00:00:00
91410.0,91597.8,91252.0,91431.0,3028.19,1323.062,2025-11-28 01:00:00
91430.9,91800.0,91297.3,91741.1,3943.89,2097.943,2025-11-28 02:00:00
91741.0,91741.0,91456.6,91489.0,2026.573,872.216,2025-11-28 03:00:00
91489.0,91554.8,91353.0,91387.6,1644.488,759.252,2025-11-28 04:00:00
91387.6,91562.8,91156.4,91373.4,1851.839,955.032,2025-11-28 05:00:00
91373.5,91550.0,91058.4,91285.0,2033.995,918.059,2025-11-28 06:00:00
91285.0,91524.0,91173.9,91292.2,1872.717,894.838,2025-11-28 07:00:00
91292.2,91386.6,91023.4,91173.3,1933.464,932.684,2025-11-28 08:00:00
91173.2,91173.3,90750.0,90754.3,3980.413,1826.587,2025-11-28 09:00:00
90754.3,91111.5,90612.2,91035.7,5368.834,2634.5,2025-11-28 10:00:00
91035.8,91266.0,90955.5,91168.0,2474.445,1327.771,2025-11-28 11:00:00
91168.0,91450.0,91084.5,91381.4,2347.394,1201.972,2025-11-28 12:00:00
91381.5,91690.0,91258.9,91576.6,3477.922,1812.001,2025-11-28 13:00:00
91576.7,91576.7,91117.1,91255.3,3145.946,1259.497,2025-11-28 14:00:00
91255.3,91529.9,90824.1,90870.2,4539.641,2286.608,2025-11-28 15:00:00
90870.2,91680.0,90863.6,91649.9,6396.331,3516.766,2025-11-28 16:00:00
91649.9,91855.0,91369.6,91560.8,4769.501,2376.863,2025-11-28 17:00:00
91560.9,91830.6,91434.1,91802.8,2772.559,1558.919,2025-11-28 18:00:00
91802.7,92000.0,91007.4,91382.9,7651.013,3701.846,2025-11-28 19:00:00
91383.0,91647.5,91351.4,91468.4,2874.52,1414.725,2025-11-28 20:00:00
91468.6,92679.3,91314.4,92329.2,13541.666,7709.824,2025-11-28 21:00:00
92329.2,93080.0,91770.0,92202.1,21397.368,11000.082,2025-11-28 22:00:00
92202.0,92743.6,91919.4,92299.9,10309.245,4970.339,2025-11-28 23:00:00
92299.8,92323.6,90815.2,90880.1,15227.043,6714.635,2025-11-29 00:00:00
90880.1,91162.9,90155.0,90620.5,15459.65,7744.027,2025-11-29 01:00:00
90621.2,90935.0,90368.9,90787.8,7162.159,4396.238,2025-11-29 02:00:00
90787.8,91163.5,90778.2,91106.1,3397.321,1991.12,2025-11-29 03:00:00
91106.0,91176.7,90816.0,91147.6,2545.229,1435.906,2025-11-29 04:00:00
91147.5,91209.0,90831.6,90831.8,1813.325,735.39,2025-11-29 05:00:00
90831.7,91106.9,90657.6,91073.5,2808.4,1370.046,2025-11-29 06:00:00
91073.5,91145.0,90840.0,90847.8,1526.958,592.316,2025-11-29 07:00:00
90847.8,90930.3,90720.6,90837.5,1558.016,773.99,2025-11-29 08:00:00
90837.4,91078.4,90750.1,90839.2,1387.66,751.101,2025-11-29 09:00:00
90839.3,90888.4,90500.0,90751.4,2983.456,1353.9,2025-11-29 10:00:00
90751.4,90829.0,90616.8,90638.0,1124.769,530.398,2025-11-29 11:00:00
90638.1,90877.0,90505.3,90859.6,1527.6,941.287,2025-11-29 12:00:00
90859.5,90884.8,90683.9,90712.5,1261.848,604.786,2025-11-29 13:00:00
90712.5,90790.4,90265.2,90513.3,4593.029,1840.825,2025-11-29 14:00:00
90513.3,90625.0,90327.0,90523.5,1897.926,995.368,2025-11-29 15:00:00
90523.4,90691.5,90430.5,90592.6,1995.209,1009.727,2025-11-29 16:00:00
90592.6,90631.8,90455.5,90518.1,1198.388,543.542,2025-11-29 17:00:00
90518.1,90610.0,90335.2,90510.2,1668.397,701.597,2025-11-29 18:00:00
90510.2,90645.6,90414.0,90633.7,1423.016,828.078,2025-11-29 19:00:00
90633.8,90769.3,90484.3,90572.5,1740.065,913.072,2025-11-29 20:00:00
90572.6,90769.8,90543.8,90738.5,1831.865,1055.622,2025-11-29 21:00:00
90738.5,90738.5,90572.8,90582.2,1251.446,534.156,2025-11-29 22:00:00
90582.2,91068.1,90582.2,91030.0,3932.194,2291.719,2025-11-29 23:00:00
91030.0,91130.0,90821.4,90962.1,2347.701,1085.313,2025-11-30 00:00:00
90962.1,90985.0,90381.1,90381.2,4017.276,1561.347,2025-11-30 01:00:00
90381.1,90685.9,90092.7,90652.9,6716.804,3232.266,2025-11-30 02:00:00
90652.9,90819.9,90562.7,90602.9,1721.036,831.773,2025-11-30 03:00:00
90602.9,91007.4,90363.0,90921.7,3814.515,2019.554,2025-11-30 04:00:00
90921.8,91020.0,90773.6,90970.0,1991.457,1052.236,2025-11-30 05:00:00
90970.0,90970.0,90666.0,90717.2,1321.344,591.868,2025-11-30 06:00:00
90717.2,90859.2,90653.0,90765.0,891.662,412.395,2025-11-30 07:00:00
90764.9,90907.3,90730.0,90853.6,1130.577,611.164,2025-11-30 08:00:00
90853.6,91016.0,90825.9,90866.0,1360.241,700.802,2025-11-30 09:00:00
90866.0,90994.1,90700.0,90745.2,1124.351,512.489,2025-11-30 10:00:00
90745.2,90881.1,90414.0,90873.0,3124.09,1622.314,2025-11-30 11:00:00
90872.9,90935.8,90741.1,90808.2,1021.987,516.693,2025-11-30 12:00:00
90808.1,90808.1,90626.2,90742.7,930.053,488.344,2025-11-30 13:00:00
90742.7,90898.3,90675.1,90853.0,969.939,511.289,2025-11-30 14:00:00
90853.0,90999.4,90815.9,90924.5,1338.834,713.016,2025-11-30 15:00:00
90924.5,91428.2,90879.3,91132.5,5405.787,3009.759,2025-11-30 16:00:00
91132.6,91580.0,91065.9,91353.5,5132.751,2951.148,2025-11-30 17:00:00
91353.3,91416.4,91143.6,91185.4,1681.031,767.423,2025-11-30 18:00:00
91185.4,91347.5,90926.3,91000.9,2044.542,1005.115,2025-11-30 19:00:00
91000.9,91495.7,90960.0,91432.4,3567.315,1915.396,2025-11-30 20:00:00
91432.3,91934.4,91356.8,91726.9,7346.136,4139.477,2025-11-30 21:00:00
91726.9,91734.5,91208.8,91459.7,3398.219,1795.716,2025-11-30 22:00:00
91459.7,91577.0,91278.0,91405.8,2149.771,1220.342,2025-11-30 23:00:00
91405.9,91818.8,91364.3,91789.4,3168.217,1641.786,2025-12-01 00:00:00
91789.5,91789.5,91270.0,91444.1,2771.768,1429.001,2025-12-01 01:00:00
91444.1,91444.1,91088.1,91420.3,1989.107,1051.928,2025-12-01 02:00:00
91420.2,91461.3,91259.2,91423.2,1028.572,484.055,2025-12-01 03:00:00
91423.1,91592.3,91133.6,91272.7,1744.664,922.683,2025-12-01 04:00:00
91272.7,91293.2,90825.1,91139.1,3563.684,1495.445,2025-12-01 05:00:00
91139.0,91300.0,91000.9,91178.9,1585.663,696.278,2025-12-01 06:00:00
91179.0,91213.2,90300.0,90320.6,8562.419,3354.642,2025-12-01 07:00:00
90320.5,90396.9,86939.6,86970.7,43263.872,18760.682,2025-12-01 08:00:00
86970.6,87713.9,86900.0,87134.0,14009.8,7719.228,2025-12-01 09:00:00
87134.0,87472.1,86428.7,86685.6,13283.858,5927.644,2025-12-01 10:00:00
86685.7,86791.2,86126.0,86319.2,9665.362,4466.611,2025-12-01 11:00:00
86319.1,86331.1,85666.0,85767.7,10853.729,4969.575,2025-12-01 12:00:00
85767.7,85979.0,85563.7,85966.9,7100.667,3520.904,2025-12-01 13:00:00
85966.8,86314.4,85929.5,86189.9,8181.552,4395.346,2025-12-01 14:00:00
86190.0,86524.6,86006.8,86487.6,5673.479,2937.569,2025-12-01 15:00:00
86487.3,86842.0,86339.5,86811.0,5624.916,2915.635,2025-12-01 16:00:00
86811.0,86886.0,86459.1,86659.1,4945.855,2327.055,2025-12-01 17:00:00
86659.2,86770.5,86500.8,86599.0,2313.357,965.372,2025-12-01 18:00:00
86599.0,86658.0,86090.0,86100.1,6891.388,3202.392,2025-12-01 19:00:00
86100.0,86193.0,84700.1,85396.2,22053.365,10612.632,2025-12-01 20:00:00
85396.3,86129.8,85310.2,85943.2,13416.465,7146.807,2025-12-01 21:00:00
85943.7,86625.0,85810.6,86017.3,16433.755,8387.736,2025-12-01 22:00:00
86017.4,86089.9,83786.0,84650.0,31532.32,14705.793,2025-12-01 23:00:00
84650.0,85436.6,84011.0,84540.3,20660.477,10920.18,2025-12-02 00:00:00
84540.4,85236.6,84414.1,84902.8,8904.094,4649.445,2025-12-02 01:00:00
84902.6,85528.7,84677.8,85159.2,11362.663,7225.639,2025-12-02 02:00:00
85159.1,85262.3,84566.4,84985.0,5679.577,2938.137,2025-12-02 03:00:00
84985.0,85801.5,84966.8,85474.1,11259.289,6247.075,2025-12-02 04:00:00
85474.1,86462.7,85456.0,86380.1,12408.489,7229.779,2025-12-02 05:00:00
86380.1,86817.0,86238.1,86518.2,6600.985,3290.48,2025-12-02 06:00:00
86518.4,86778.0,86200.0,86241.6,4727.852,2314.761,2025-12-02 07:00:00
86241.5,86630.1,86140.1,86472.0,4710.893,2604.566,2025-12-02 08:00:00
86471.9,87384.0,86346.1,86409.9,9038.996,4954.412,2025-12-02 09:00:00
86409.9,86823.0,86223.2,86501.2,4338.017,2226.759,2025-12-02 10:00:00
86501.1,87066.5,86159.9,86936.0,5559.273,2843.695,2025-12-02 11:00:00
86935.9,87245.9,86859.2,86924.9,4311.149,2053.23,2025-12-02 12:00:00
86924.8,87081.4,86772.0,86968.7,2698.348,1308.25,2025-12-02 13:00:00
86968.6,87148.7,86820.0,87043.7,2677.164,1312.356,2025-12-02 14:00:00
87043.7,87075.0,86834.5,86965.0,2293.045,1131.656,2025-12-02 15:00:00
86965.0,87018.1,86321.0,86438.0,8634.229,3682.03,2025-12-02 16:00:00
86438.1,86964.1,86416.7,86734.4,4493.427,2553.161,2025-12-02 17:00:00
86734.4,87640.0,86724.4,87241.8,6046.356,3609.927,2025-12-02 18:00:00
87241.8,87576.5,86908.8,87326.9,5394.849,2641.284,2025-12-02 19:00:00
87327.0,87516.0,87130.3,87225.6,4157.198,1727.926,2025-12-02 20:00:00
87225.6,87870.2,87005.0,87691.3,8505.955,4424.593,2025-12-02 21:00:00
87691.2,89246.1,87560.0,89225.1,28304.844,15079.743,2025-12-02 22:00:00
89225.1,91211.3,89225.0,90809.2,37597.047,20351.512,2025-12-02 23:00:00
90809.2,91309.4,90156.4,90713.9,17983.841,8607.125,2025-12-03 00:00:00
90713.8,91969.0,90698.7,91417.5,17158.288,9440.226,2025-12-03 01:00:00
91417.5,92253.7,91299.9,91905.0,12393.917,6535.858,2025-12-03 02:00:00
91905.0,92273.2,91791.0,91849.9,7369.576,3581.287,2025-12-03 03:00:00
91849.9,91883.8,90643.5,90976.1,18067.17,7120.046,2025-12-03 04:00:00
90976.1,91573.6,90904.3,91500.2,5518.836,2895.121,2025-12-03 05:00:00
91500.2,91970.4,91443.5,91932.7,6609.794,3417.53,2025-12-03 06:00:00
91932.7,91943.6,91231.0,91249.1,4238.953,1871.167,2025-12-03 07:00:00
91249.1,91716.0,90954.8,91620.3,6354.318,3436.661,2025-12-03 08:00:00
91620.3,92465.6,91418.7,92215.3,7931.3,4856.403,2025-12-03 09:00:00
92215.5,93020.0,92101.2,92784.2,11534.707,6614.588,2025-12-03 10:00:00
92784.1,93068.9,92545.6,92589.2,4788.019,2401.701,2025-12-03 11:00:00
92589.2,93456.0,92578.0,93302.2,9846.885,5663.608,2025-12-03 12:00:00
93302.1,93632.5,93051.9,93591.0,9868.355,5156.965,2025-12-03 13:00:00
93591.1,93932.7,93092.5,93386.0,11294.072,5084.508,2025-12-03 14:00:00
93386.0,93418.6,92820.0,92969.9,6957.4,2934.103,2025-12-03 15:00:00
92970.0,93147.8,92636.6,92740.8,6387.022,2912.116,2025-12-03 16:00:00
92740.8,93179.7,92672.3,93132.1,5292.068,3115.577,2025-12-03 17:00:00
93132.1,93338.4,92807.3,92899.9,5446.204,2538.189,2025-12-03 18:00:00
92899.9,93009.8,92602.8,92957.7,4242.624,1910.052,2025-12-03 19:00:00
92957.6,93069.7,92637.9,92882.3,4066.967,2153.109,2025-12-03 20:00:00
92882.2,93225.4,92828.6,93077.6,5017.27,2481.653,2025-12-03 21:00:00
93077.7,93653.6,91637.4,92300.0,36289.083,16246.357,2025-12-03 22:00:00
92300.0,92943.4,91873.9,92332.9,13040.258,6315.28,2025-12-03 23:00:00
92333.0,92712.8,91733.2,92212.4,8735.712,4393.004,2025-12-04 00:00:00
92212.4,93000.0,92159.9,92919.5,8980.413,5042.817,2025-12-04 01:00:00
92919.4,93471.1,92315.3,92584.8,9731.934,5361.635,2025-12-04 02:00:00
92584.8,93062.9,92489.3,92995.8,3242.163,1680.957,2025-12-04 03:00:00
92995.8,93345.3,92784.3,92928.2,4208.583,2158.777,2025-12-04 04:00:00
92928.8,93725.0,92801.0,93645.0,4692.065,2630.756,2025-12-04 05:00:00
93645.0,94185.0,93232.8,93738.4,7360.675,3984.398,2025-12-04 06:00:00
93738.5,94061.2,93297.8,93376.7,5990.22,2655.46,2025-12-04 07:00:00
93376.8,93431.8,92628.0,93013.9,7217.528,3639.522,2025-12-04 08:00:00
93013.9,93725.0,92940.4,93150.0,5626.738,3059.824,2025-12-04 09:00:00
93150.0,94040.0,93072.8,93896.1,6764.568,3859.782,2025-12-04 10:00:00
93896.1,94038.8,93351.0,93499.9,4892.482,2279.771,2025-12-04 11:00:00
93500.0,93549.2,93170.0,93317.8,2876.026,1452.904,2025-12-04 12:00:00
93317.8,93339.7,92737.0,92932.4,4737.601,2010.6,2025-12-04 13:00:00
92932.4,93333.0,92800.1,93103.1,5104.689,2688.383,2025-12-04 14:00:00
93103.0,93386.6,92852.4,93358.6,3283.133,1877.248,2025-12-04 15:00:00
93358.5,93578.4,93002.5,93220.7,3639.549,1826.75,2025-12-04 16:00:00
93220.7,93600.0,93201.0,93408.6,4173.181,2302.644,2025-12-04 17:00:00
93408.6,93531.7,93111.1,93210.7,3032.719,1317.809,2025-12-04 18:00:00
93210.7,93269.5,92666.1,92894.9,5479.818,2442.388,2025-12-04 19:00:00
92894.9,93155.0,92725.4,92947.9,3391.405,1731.619,2025-12-04 20:00:00
92947.8,93011.4,92366.0,92480.4,9296.97,4151.515,2025-12-04 21:00:00
92480.4,92788.1,91762.0,91859.4,11574.866,4581.988,2025-12-04 22:00:00
91859.3,93256.3,91845.8,92933.5,14481.987,7497.435,2025-12-04 23:00:00
92933.4,93143.4,92220.0,92390.0,8874.472,4069.698,2025-12-05 00:00:00
92389.9,92500.0,91700.0,92384.5,8394.73,4432.504,2025-12-05 01:00:00
92384.6,92516.8,91909.8,92093.4,4692.856,2164.949,2025-12-05 02:00:00
92093.4,92140.5,90822.5,91941.5,16520.762,8273.63,2025-12-05 03:00:00
91941.5,92500.0,91649.8,92431.7,5934.234,3094.965,2025-12-05 04:00:00
92431.8,92676.8,92036.1,92111.2,3212.793,1546.877,2025-12-05 05:00:00
92111.2,92458.3,92103.2,92295.5,1882.988,938.645,2025-12-05 06:00:00
92295.5,92419.6,92022.3,92034.7,1686.332,709.855,2025-12-05 07:00:00
92034.7,92444.0,92015.0,92259.9,2038.607,1121.469,2025-12-05 08:00:00
92259.8,92566.0,92188.8,92322.2,2356.135,1202.004,2025-12-05 09:00:00
92322.1,92665.5,92215.0,92476.1,2597.816,1340.139,2025-12-05 10:00:00
92476.1,92625.0,91917.7,92104.9,3964.294,1702.535,2025-12-05 11:00:00
92104.8,92350.0,91750.6,91985.5,4493.546,2084.536,2025-12-05 12:00:00
91985.6,92164.5,91829.6,91902.6,2250.834,1155.627,2025-12-05 13:00:00
91902.7,92244.8,91865.3,92235.6,2391.333,1410.272,2025-12-05 14:00:00
92235.6,92455.4,92158.5,92227.5,3170.626,1818.141,2025-12-05 15:00:00
92227.6,92227.6,91857.6,92080.0,2574.718,1245.415,2025-12-05 16:00:00
92079.9,92080.0,90940.4,91086.4,9970.684,4198.228,2025-12-05 17:00:00
91086.4,91456.8,91042.8,91240.1,5076.979,2908.377,2025-12-05 18:00:00
91240.0,91527.3,91081.1,91307.9,3929.661,1903.822,2025-12-05 19:00:00
91308.0,91388.7,91015.7,91194.6,2561.365,1197.351,2025-12-05 20:00:00
91194.6,91319.9,90195.3,90433.6,13668.127,5708.235,2025-12-05 21:00:00
90433.6,90706.6,89863.0,90246.0,15190.71,7591.976,2025-12-05 22:00:00
90246.0,91445.2,90210.6,90414.0,23870.942,12831.523,2025-12-05 23:00:00
90413.9,90460.0,87976.3,88757.5,39320.724,18310.507,2025-12-06 00:00:00
88757.6,89509.6,88558.8,89279.3,11156.765,6003.484,2025-12-06 01:00:00
89279.3,89750.6,88839.0,88894.9,9004.25,4226.146,2025-12-06 02:00:00
88895.0,89762.0,88773.6,89590.5,6965.468,3905.255,2025-12-06 03:00:00
89590.5,89706.0,89150.0,89267.8,4901.363,2589.733,2025-12-06 04:00:00
89267.8,89448.8,89038.8,89145.1,3041.434,1671.235,2025-12-06 05:00:00
89145.1,89335.5,88856.7,89199.3,2748.884,1437.315,2025-12-06 06:00:00
89199.3,89342.0,88900.0,89288.5,1879.792,1020.986,2025-12-06 07:00:00
89288.6,89441.9,88986.1,89382.2,2867.558,1650.434,2025-12-06 08:00:00
89382.2,89468.3,89160.9,89295.7,2013.697,1085.222,2025-12-06 09:00:00
89296.2,89374.9,89130.1,89354.6,1865.381,1033.836,2025-12-06 10:00:00
89354.7,89758.0,89350.2,89636.5,3451.579,1736.629,2025-12-06 11:00:00
89636.5,89670.0,89468.4,89612.2,1821.073,866.973,2025-12-06 12:00:00
89612.3,89696.7,89484.2,89556.7,1370.95,684.262,2025-12-06 13:00:00
89556.7,89732.4,89476.2,89643.1,1411.58,700.769,2025-12-06 14:00:00
89643.1,89680.2,89410.8,89549.6,1452.224,628.118,2025-12-06 15:00:00
89549.5,89608.0,89165.9,89238.3,3410.824,1350.346,2025-12-06 16:00:00
89238.3,89639.3,89220.6,89532.9,2485.552,1466.866,2025-12-06 17:00:00
89533.0,89650.0,89421.9,89466.0,1288.75,501.671,2025-12-06 18:00:00
89466.0,89679.0,89451.4,89585.4,1473.789,729.937,2025-12-06 19:00:00
89585.4,89600.0,89512.9,89528.4,990.665,456.341,2025-12-06 20:00:00
89528.4,89745.6,89528.3,89619.5,2026.047,987.693,2025-12-06 21:00:00
89619.5,90257.3,89603.8,89948.6,7028.216,4185.954,2025-12-06 22:00:00
89948.7,89993.2,89424.2,89713.4,4742.672,1866.741,2025-12-06 23:00:00
89713.3,89940.3,89619.6,89660.8,1979.892,977.82,2025-12-07 00:00:00
89660.9,89798.0,89558.1,89661.7,1641.909,795.081,2025-12-07 01:00:00
89661.8,89751.9,89475.4,89610.0,1202.162,601.996,2025-12-07 02:00:00
89609.9,89710.1,89203.0,89369.4,3799.482,1526.786,2025-12-07 03:00:00
89369.5,89527.4,89277.9,89509.5,1154.732,610.487,2025-12-07 04:00:00
89509.4,89578.3,89351.7,89377.3,956.32,450.679,2025-12-07 05:00:00
89377.2,89487.8,89212.3,89245.1,1406.096,658.518,2025-12-07 06:00:00
89245.1,89293.4,88870.1,89197.1,4985.717,2214.04,2025-12-07 07:00:00
89197.1,89520.0,89131.5,89354.3,1987.394,1120.934,2025-12-07 08:00:00
89354.3,89543.8,89251.0,89251.0,1179.488,627.948,2025-12-07 09:00:00
89251.0,89656.2,89251.0,89580.1,1230.354,806.269,2025-12-07 10:00:00
89580.1,89704.5,89505.6,89675.6,1351.149,766.086,2025-12-07 11:00:00
89675.7,89750.0,89439.6,89495.2,1622.61,702.858,2025-12-07 12:00:00
89495.2,89525.6,89380.0,89469.2,1180.964,579.8,2025-12-07 13:00:00
89469.2,89668.1,89443.9,89668.1,1095.315,536.072,2025-12-07 14:00:00
89668.1,89697.7,89155.0,89337.1,2654.707,1094.014,2025-12-07 15:00:00
89337.1,89494.4,89140.3,89269.4,2099.917,964.648,2025-12-07 16:00:00
89269.4,89360.0,89012.9,89070.0,2208.222,1073.267,2025-12-07 17:00:00
89070.1,89359.3,89061.5,89195.5,2240.142,1138.782,2025-12-07 18:00:00
89195.6,89237.2,89101.5,89109.4,1110.743,610.567,2025-12-07 19:00:00
89109.3,89557.9,89074.6,89428.8,2185.919,1222.063,2025-12-07 20:00:00
89428.8,89472.0,88476.0,89011.0,6537.237,2930.352,2025-12-07 21:00:00
89011.0,89069.5,87688.0,88187.5,17333.453,8395.946,2025-12-07 22:00:00
88187.5,89700.0,88129.7,89505.0,15268.952,8647.637,2025-12-07 23:00:00
89505.0,89880.0,89065.2,89849.3,6509.369,3239.581,2025-12-08 00:00:00
89849.3,91261.0,89565.2,90904.2,17768.4,9709.814,2025-12-08 01:00:00
90904.2,91722.0,90904.1,91327.6,9436.245,4753.891,2025-12-08 02:00:00
91327.7,91503.4,91170.2,91379.7,2882.26,1381.012,2025-12-08 03:00:00
91379.8,91473.2,91263.1,91392.0,1698.524,795.337,2025-12-08 04:00:00
91392.1,91392.1,89806.0,90189.2,8900.689,3831.953,2025-12-08 05:00:00
90189.2,90204.8,88890.0,89551.8,15472.765,7644.112,2025-12-08 06:00:00
89551.7,90444.4,89473.4,90345.4,5637.187,3527.117,2025-12-08 07:00:00
90345.4,90572.2,89806.4,90302.7,4874.338,2327.256,2025-12-08 08:00:00
90302.6,91650.0,90255.8,90869.1,8511.385,4331.317,2025-12-08 09:00:00
90869.0,91415.6,90737.5,91327.0,4708.459,2823.048,2025-12-08 10:00:00
91327.0,91383.0,90947.0,91039.4,2557.201,1103.321,2025-12-08 11:00:00
91039.3,91444.1,90979.2,91247.7,2273.472,1265.781,2025-12-08 12:00:00
91247.8,91410.0,91006.3,91290.6,2725.418,1301.71,2025-12-08 13:00:00
91290.6,91612.9,91205.5,91434.6,3112.497,1529.712,2025-12-08 14:00:00
91434.6,91868.0,91310.2,91519.8,4866.371,2700.094,2025-12-08 15:00:00
91519.8,91906.6,91433.6,91782.1,3146.059,1614.992,2025-12-08 16:00:00
91782.0,92262.6,91741.6,91865.3,6317.439,3480.752,2025-12-08 17:00:00
91865.3,92181.8,91756.1,92085.8,3583.364,1757.558,2025-12-08 18:00:00
92085.8,92139.9,91806.1,91923.5,3021.586,1217.928,2025-12-08 19:00:00
91923.6,91948.4,91627.8,91729.5,4428.731,2004.675,2025-12-08 20:00:00
91729.4,92106.4,91231.7,91424.0,9313.048,4388.438,2025-12-08 21:00:00
91424.0,91753.0,90723.0,90809.0,17671.245,8346.934,2025-12-08 22:00:00
90809.1,90970.6,89553.8,89912.6,25626.172,12698.121,2025-12-08 23:00:00
89912.7,90438.8,89629.1,89929.2,11356.498,5566.924,2025-12-09 00:00:00
89929.3,90300.0,89641.9,90212.1,7388.884,3779.394,2025-12-09 01:00:00
90212.1,90471.6,89676.0,89873.5,7365.028,3454.283,2025-12-09 02:00:00
89873.5,90326.1,89805.4,90073.6,3605.142,1986.46,2025-12-09 03:00:00
90073.7,90877.1,90073.7,90745.7,5536.987,3026.639,2025-12-09 04:00:00
90745.7,91338.2,90618.0,91258.2,4937.795,2746.623,2025-12-09 05:00:00
91258.1,91333.0,90675.0,90788.6,2634.682,1092.73,2025-12-09 06:00:00
90788.6,90975.0,90439.3,90610.8,2912.938,1388.0,2025-12-09 07:00:00
90610.8,90810.8,90315.0,90359.4,3420.656,1788.692,2025-12-09 08:00:00
90359.5,90537.2,89922.4,90017.9,3959.238,1811.835,2025-12-09 09:00:00
90017.9,90338.5,89933.7,90026.1,2308.643,1199.344,2025-12-09 10:00:00
90026.1,90412.8,89774.1,90364.0,5951.351,2956.498,2025-12-09 11:00:00
90364.1,90472.9,89653.5,89875.4,6106.101,2501.461,2025-12-09 12:00:00
89875.3,90172.9,89368.9,89857.6,8536.465,3880.174,2025-12-09 13:00:00
89857.7,90200.0,89744.0,90124.8,2901.561,1451.379,2025-12-09 14:00:00
90124.8,90485.8,90048.5,90449.9,3366.722,1841.569,2025-12-09 15:00:00
90449.9,90584.8,90301.0,90459.1,3251.724,1539.459,2025-12-09 16:00:00
90459.0,90461.7,90090.5,90099.9,2835.097,1197.909,2025-12-09 17:00:00
90100.0,90307.4,89868.0,90255.7,2884.44,1472.527,2025-12-09 18:00:00
90255.6,90348.9,90089.2,90341.9,2018.344,1054.657,2025-12-09 19:00:00
90342.0,90695.6,90276.8,90532.7,4133.543,2138.058,2025-12-09 20:00:00
90532.7,90820.8,90122.0,90385.0,6568.386,2846.611,2025-12-09 21:00:00
90385.1,90597.0,89953.0,90327.1,7326.069,3713.317,2025-12-09 22:00:00
90327.1,92867.0,90244.8,92676.9,27286.767,14778.466,2025-12-09 23:00:00
92676.9,94439.0,92656.5,94146.8,31928.152,16954.571,2025-12-10 00:00:00
94146.9,94555.0,93505.0,93884.5,18596.11,9321.689,2025-12-10 01:00:00
93884.5,94128.5,93615.8,93887.3,6657.184,3523.252,2025-12-10 02:00:00
93887.2,94221.3,93604.0,93761.9,4842.052,2402.332,2025-12-10 03:00:00
93761.9,93819.1,92724.6,93075.2,11086.571,5524.864,2025-12-10 04:00:00
93075.2,93196.7,92199.0,92591.2,8445.669,3771.967,2025-12-10 05:00:00
92591.2,92999.5,92455.0,92832.0,4636.792,2552.436,2025-12-10 06:00:00
92832.0,92933.0,92500.0,92638.4,2882.626,1480.83,2025-12-10 07:00:00
92638.3,92748.2,91999.3,92084.5,6850.321,2989.235,2025-12-10 08:00:00
92084.5,92360.0,91900.0,92269.1,4063.792,1979.5,2025-12-10 09:00:00
92269.2,92530.0,91976.3,92457.6,3730.064,1943.903,2025-12-10 10:00:00
92457.6,92519.2,92300.0,92366.0,1814.299,892.235,2025-12-10 11:00:00
92366.0,92628.6,92339.8,92507.3,2272.461,1260.813,2025-12-10 12:00:00
92507.4,92695.5,92472.8,92508.6,1947.167,946.24,2025-12-10 13:00:00
92508.5,92700.0,92350.0,92648.0,2318.41,1184.817,2025-12-10 14:00:00
92648.0,92749.8,92446.1,92744.7,2528.253,1274.329,2025-12-10 15:00:00
92744.7,92759.0,92500.0,92565.0,2184.791,973.564,2025-12-10 16:00:00
92565.1,92900.0,92377.9,92870.1,3415.485,1585.764,2025-12-10 17:00:00
92870.0,93278.9,92088.0,92230.5,9489.568,4229.994,2025-12-10 18:00:00
92230.4,92396.9,91721.0,92085.5,7861.902,3614.111,2025-12-10 19:00:00
92085.4,92177.8,91779.1,91952.1,3567.028,1701.226,2025-12-10 20:00:00
91952.2,92197.3,91903.2,92054.6,3931.323,1949.633,2025-12-10 21:00:00
