side,entry_dt,exit_dt,entry_price,exit_price,pnl,reason,month
L,2026-01-05 06:00:00,2026-01-05 18:00:00,3144.24,3171.8,31.060936824161516,MH,2026-01
L,2026-01-06 05:00:00,2026-01-06 17:00:00,3240.65,3221.9,-27.14350516100165,MH,2026-01
L,2026-01-07 08:00:00,2026-01-07 20:00:00,3295.46,3211.85,-105.48507340401659,MH,2026-01
S,2026-01-08 00:00:00,2026-01-08 12:00:00,3163.53,3153.02,9.288952530875594,MH,2026-01
S,2026-01-08 15:00:00,2026-01-09 03:00:00,3103.98,3110.13,-11.925308797092882,MH,2026-01
S,2026-01-09 17:00:00,2026-01-10 05:00:00,3081.56,3084.67,-8.036916367035044,MH,2026-01
S,2026-01-11 06:00:00,2026-01-11 18:00:00,3085.04,3106.14,-31.357830044342904,MH,2026-01
S,2026-01-12 05:00:00,2026-01-12 17:00:00,3113.94,3115.13,-5.528610056712788,MH,2026-01
L,2026-01-14 00:00:00,2026-01-14 12:00:00,3183.11,3338.01,190.65239969715162,MH,2026-01
S,2026-01-15 11:00:00,2026-01-15 23:00:00,3312.73,3328.93,-23.560905959736914,MH,2026-01
S,2026-01-17 00:00:00,2026-01-17 12:00:00,3263.04,3290.71,-37.91928998725124,MH,2026-01
S,2026-01-18 07:00:00,2026-01-18 19:00:00,3300.37,3320.6,-28.518463081412108,MH,2026-01
L,2026-01-19 00:00:00,2026-01-19 08:00:00,3332.31,3215.67915,-144.0,SL,2026-01
S,2026-01-19 08:00:00,2026-01-19 20:00:00,3282.77,3223.67,68.01235541935611,MH,2026-01
S,2026-01-20 07:00:00,2026-01-20 19:00:00,3187.32,3108.14,95.36874866659173,MH,2026-01
S,2026-01-21 07:00:00,2026-01-21 19:00:00,2950.0,2942.17,6.616949152542274,MH,2026-01
L,2026-01-23 13:00:00,2026-01-24 01:00:00,2976.3,2986.02,9.063199274266438,MH,2026-01
S,2026-01-25 12:00:00,2026-01-26 00:00:00,2941.54,2895.46,58.661055093590335,MH,2026-01
L,2026-01-27 11:00:00,2026-01-27 23:00:00,2944.19,2936.17,-14.89603592159471,MH,2026-01
L,2026-01-28 05:00:00,2026-01-28 17:00:00,3019.79,3016.25,-8.689067782859025,MH,2026-01
S,2026-01-29 11:00:00,2026-01-29 23:00:00,2958.01,2822.65,179.04197754571499,MH,2026-01
S,2026-01-30 10:00:00,2026-01-30 22:00:00,2745.65,2736.37,9.519567315572196,MH,2026-01
S,2026-01-31 21:00:00,2026-02-01 09:00:00,2632.04,2443.3,282.83454658743756,MH,2026-02
S,2026-02-02 08:00:00,2026-02-02 20:00:00,2269.03,2310.09,-76.38335323904917,MH,2026-02
S,2026-02-03 05:00:00,2026-02-03 17:00:00,2320.83,2290.88,47.61946372633897,MH,2026-02
S,2026-02-05 21:00:00,2026-02-06 09:00:00,2062.95,1930.79,252.2543929809251,MH,2026-02
L,2026-02-08 20:00:00,2026-02-09 08:00:00,2130.98,2083.16,-93.7615181747368,MH,2026-02
S,2026-02-09 10:00:00,2026-02-09 22:00:00,2069.84,2042.39,49.04757855679674,MH,2026-02
S,2026-02-10 15:00:00,2026-02-11 03:00:00,2007.66,2016.82,-22.250102108922533,MH,2026-02
S,2026-02-11 13:00:00,2026-02-12 01:00:00,1970.63,1928.92,80.66328027077643,MH,2026-02
L,2026-02-12 06:00:00,2026-02-12 18:00:00,1969.39,1993.04,44.035178405495834,MH,2026-02
L,2026-02-13 12:00:00,2026-02-14 00:00:00,1952.49,2060.59,217.46080133573054,MH,2026-02
L,2026-02-14 17:00:00,2026-02-15 05:00:00,2081.07,2084.79,3.1501679424522955,MH,2026-02
S,2026-02-15 10:00:00,2026-02-15 22:00:00,2062.9,2009.24,100.04769984003117,MH,2026-02
L,2026-02-17 05:00:00,2026-02-17 17:00:00,1992.3,1974.81,-39.11519349495559,MH,2026-02
S,2026-02-17 23:00:00,2026-02-18 11:00:00,1947.55,1995.85,-103.2015609355343,MH,2026-02
L,2026-02-18 16:00:00,2026-02-19 03:00:00,2017.2,1946.598,-144.00000000000017,SL,2026-02
S,2026-02-19 22:00:00,2026-02-20 10:00:00,1920.21,1948.62,-63.18102707516335,MH,2026-02
L,2026-02-21 23:00:00,2026-02-22 11:00:00,1986.62,1973.76,-29.89322567979765,MH,2026-02
L,2026-02-23 07:00:00,2026-02-23 09:00:00,1957.3,1888.7945,-143.99999999999997,SL,2026-02
S,2026-02-23 09:00:00,2026-02-23 21:00:00,1928.13,1921.03,10.729297298418958,MH,2026-02
S,2026-02-24 12:00:00,2026-02-25 00:00:00,1830.94,1857.43,-61.87191278796685,MH,2026-02
L,2026-02-25 10:00:00,2026-02-25 22:00:00,1917.35,1996.62,161.37408402221814,MH,2026-02
L,2026-02-26 06:00:00,2026-02-26 18:00:00,2099.45,2064.38,-70.81749982138125,MH,2026-02
L,2026-02-27 12:00:00,2026-02-27 19:00:00,2044.48,1972.9232,-144.0000000000001,SL,2026-02
S,2026-02-27 20:00:00,2026-02-28 08:00:00,1960.79,1931.21,56.34302500522734,MH,2026-02
S,2026-02-28 15:00:00,2026-02-28 21:00:00,1841.51,1905.96285,-143.99999999999977,SL,2026-02
L,2026-03-01 05:00:00,2026-03-01 17:00:00,1964.58,1979.92,27.233138889737543,MH,2026-03
S,2026-03-02 05:00:00,2026-03-02 09:00:00,1912.77,1979.7169499999998,-143.99999999999957,SL,2026-03
L,2026-03-03 00:00:00,2026-03-03 12:00:00,2046.39,1998.74,-97.1396263664308,MH,2026-03
L,2026-03-04 17:00:00,2026-03-05 05:00:00,2063.27,2148.62,161.46549894100124,MH,2026-03
S,2026-03-05 08:00:00,2026-03-05 20:00:00,2125.97,2137.04,-24.82813962567706,MH,2026-03
S,2026-03-06 20:00:00,2026-03-07 08:00:00,2050.03,1980.07,132.50531943435024,MH,2026-03
S,2026-03-08 11:00:00,2026-03-08 23:00:00,1941.19,1942.0,-5.669079276114024,MH,2026-03
L,2026-03-09 12:00:00,2026-03-10 00:00:00,1976.6,2026.3,96.57674795102712,MH,2026-03
S,2026-03-10 07:00:00,2026-03-10 17:00:00,2002.0,2072.0699999999997,-143.99999999999943,SL,2026-03
L,2026-03-10 17:00:00,2026-03-11 05:00:00,2056.02,2028.11,-58.29908269374827,MH,2026-03
S,2026-03-11 12:00:00,2026-03-12 00:00:00,2020.28,2066.0,-94.52210584671438,MH,2026-03
S,2026-03-12 11:00:00,2026-03-12 22:00:00,2023.48,2094.3017999999997,-143.99999999999943,SL,2026-03
L,2026-03-13 09:00:00,2026-03-13 21:00:00,2118.16,2184.54,121.35408090040436,MH,2026-03
S,2026-03-14 07:00:00,2026-03-14 19:00:00,2088.01,2072.65,25.425146431291278,MH,2026-03
L,2026-03-15 05:00:00,2026-03-15 17:00:00,2084.6,2116.2,56.63513383862594,MH,2026-03
L,2026-03-16 05:00:00,2026-03-16 17:00:00,2128.01,2259.24,242.67177315895987,MH,2026-03
L,2026-03-17 06:00:00,2026-03-17 18:00:00,2359.63,2311.87,-84.96184571309945,MH,2026-03
S,2026-03-18 20:00:00,2026-03-19 08:00:00,2268.11,2192.11,130.0323000207221,MH,2026-03
S,2026-03-19 17:00:00,2026-03-20 05:00:00,2159.63,2148.68,16.281251881109768,MH,2026-03
L,2026-03-20 17:00:00,2026-03-21 05:00:00,2162.74,2146.7,-33.6660717423268,MH,2026-03
L,2026-03-21 06:00:00,2026-03-21 18:00:00,2146.69,2153.19,8.111669593653485,MH,2026-03
S,2026-03-22 08:00:00,2026-03-22 20:00:00,2083.37,2081.38,-0.17926724489690882,MH,2026-03
S,2026-03-23 06:00:00,2026-03-23 18:00:00,2044.83,2047.83,-9.868458502662813,MH,2026-03
L,2026-03-23 20:00:00,2026-03-24 08:00:00,2133.9,2142.0,11.183466891606745,MH,2026-03
L,2026-03-25 05:00:00,2026-03-25 17:00:00,2147.63,2185.25,66.06793535199246,MH,2026-03
S,2026-03-26 11:00:00,2026-03-26 23:00:00,2149.05,2069.43,144.19571438542675,MH,2026-03
L,2026-03-27 10:00:00,2026-03-27 18:00:00,2073.19,2000.62835,-144.00000000000017,SL,2026-03
S,2026-03-27 19:00:00,2026-03-28 07:00:00,1989.69,1991.58,-7.799586870316226,MH,2026-03
L,2026-03-28 15:00:00,2026-03-29 03:00:00,1999.86,2019.52,35.32275259268165,MH,2026-03
S,2026-03-29 06:00:00,2026-03-29 18:00:00,2008.62,1994.89,23.34215531061085,MH,2026-03
L,2026-03-30 06:00:00,2026-03-30 18:00:00,2005.32,2057.1,99.28526120519413,MH,2026-03
L,2026-03-31 22:00:00,2026-04-01 10:00:00,2074.35,2087.58,21.51160604526723,MH,2026-04
L,2026-04-01 15:00:00,2026-04-02 03:00:00,2150.27,2140.24,-22.65812200328368,MH,2026-04
S,2026-04-02 10:00:00,2026-04-02 22:00:00,2098.56,2062.6,64.54223848734377,MH,2026-04
L,2026-04-04 06:00:00,2026-04-04 18:00:00,2057.26,2053.27,-11.75789156450859,MH,2026-04
S,2026-04-05 14:00:00,2026-04-06 02:00:00,2047.74,2061.92,-31.698828952894534,MH,2026-04
L,2026-04-06 07:00:00,2026-04-06 19:00:00,2084.99,2150.55,121.77518357402273,MH,2026-04
S,2026-04-07 07:00:00,2026-04-07 19:00:00,2103.9,2088.47,25.33599505679983,MH,2026-04
L,2026-04-08 06:00:00,2026-04-08 18:00:00,2144.26,2241.69,177.7503474392095,MH,2026-04
S,2026-04-09 07:00:00,2026-04-09 19:00:00,2188.7,2179.02,13.690866724539383,MH,2026-04
S,2026-04-10 08:00:00,2026-04-10 20:00:00,2188.92,2217.86,-56.884527529558056,MH,2026-04
L,2026-04-10 23:00:00,2026-04-11 11:00:00,2241.17,2235.94,-13.334410151840366,MH,2026-04
S,2026-04-12 10:00:00,2026-04-12 22:00:00,2217.92,2179.79,64.76713316981696,MH,2026-04
L,2026-04-13 05:00:00,2026-04-13 17:00:00,2212.25,2187.08,-49.51022714431022,MH,2026-04
L,2026-04-14 07:00:00,2026-04-14 19:00:00,2351.97,2373.12,31.969846554165386,MH,2026-04
S,2026-04-16 22:00:00,2026-04-17 10:00:00,2307.14,2329.36,-42.52388671688802,MH,2026-04
L,2026-04-17 21:00:00,2026-04-18 09:00:00,2370.73,2420.01,79.147384982685,MH,2026-04
S,2026-04-18 13:00:00,2026-04-19 01:00:00,2406.27,2360.0,72.91572433683666,MH,2026-04
S,2026-04-19 11:00:00,2026-04-19 23:00:00,2336.92,2329.47,8.75182719134634,MH,2026-04
S,2026-04-20 05:00:00,2026-04-20 17:00:00,2279.38,2307.78,-53.8381138730709,MH,2026-04
