side,entry_dt,exit_dt,entry_price,exit_price,pnl,reason,month
S,2026-02-06 05:00:00,2026-02-06 09:00:00,1868.37,1933.7629499999998,-143.99999999999986,SL,2026-02
L,2026-02-07 01:00:00,2026-02-07 13:00:00,2034.96,2082.74,89.91830797656907,MH,2026-02
S,2026-02-09 16:00:00,2026-02-10 01:00:00,2064.42,2136.6747,-143.99999999999991,SL,2026-02
S,2026-02-10 15:00:00,2026-02-11 03:00:00,2007.66,2016.82,-22.250102108922533,MH,2026-02
S,2026-02-11 15:00:00,2026-02-12 03:00:00,1947.78,1951.26,-11.146597665034076,MH,2026-02
L,2026-02-12 06:00:00,2026-02-12 18:00:00,1969.39,1993.04,44.035178405495834,MH,2026-02
L,2026-02-14 00:00:00,2026-02-14 12:00:00,2033.78,2052.55,32.916480641957754,MH,2026-02
S,2026-02-15 10:00:00,2026-02-15 22:00:00,2062.9,2009.24,100.04769984003117,MH,2026-02
S,2026-02-16 04:00:00,2026-02-16 16:00:00,1941.18,1976.11,-75.97683882998967,MH,2026-02
L,2026-02-16 18:00:00,2026-02-17 06:00:00,1986.51,1989.14,1.295719628897129,MH,2026-02
S,2026-02-18 22:00:00,2026-02-19 10:00:00,1969.48,1966.98,1.0774823811361376,MH,2026-02
L,2026-02-19 10:00:00,2026-02-19 22:00:00,1966.0,1935.82,-65.4038657171924,MH,2026-02
S,2026-02-19 22:00:00,2026-02-20 10:00:00,1920.21,1948.62,-63.18102707516335,MH,2026-02
L,2026-02-23 18:00:00,2026-02-24 01:00:00,1916.88,1849.7892,-144.00000000000037,SL,2026-02
S,2026-02-24 02:00:00,2026-02-24 14:00:00,1862.99,1819.97,88.36764555902069,MH,2026-02
L,2026-02-25 20:00:00,2026-02-26 08:00:00,1925.27,2061.25,278.5162185044176,MH,2026-02
S,2026-02-28 01:00:00,2026-02-28 13:00:00,1926.0,1919.15,10.22637590861871,MH,2026-02
L,2026-02-28 22:00:00,2026-03-01 10:00:00,1904.31,2032.18,264.59072314906734,MH,2026-03
S,2026-03-01 17:00:00,2026-03-02 05:00:00,1985.24,1927.63,112.07664564485886,MH,2026-03
S,2026-03-02 22:00:00,2026-03-02 23:00:00,1926.43,1993.85505,-143.99999999999963,SL,2026-03
S,2026-03-03 14:00:00,2026-03-04 02:00:00,1992.47,1987.39,6.198396964571465,MH,2026-03
L,2026-03-04 16:00:00,2026-03-05 04:00:00,2005.71,2148.51,280.7869333054134,MH,2026-03
L,2026-03-05 04:00:00,2026-03-05 15:00:00,2176.47,2100.29355,-143.9999999999999,SL,2026-03
S,2026-03-06 00:00:00,2026-03-06 12:00:00,2086.1,2070.02,26.83265423517555,MH,2026-03
S,2026-03-06 22:00:00,2026-03-07 10:00:00,2018.54,1982.45,67.51703706639437,MH,2026-03
L,2026-03-08 18:00:00,2026-03-09 06:00:00,1962.55,1941.85,-46.190007897888044,MH,2026-03
S,2026-03-10 08:00:00,2026-03-10 16:00:00,1992.28,2062.0098,-143.9999999999997,SL,2026-03
S,2026-03-10 22:00:00,2026-03-11 10:00:00,2032.6,2026.0,8.988290858998148,MH,2026-03
S,2026-03-12 07:00:00,2026-03-12 19:00:00,2060.72,2061.77,-6.038122597927291,MH,2026-03
S,2026-03-13 15:00:00,2026-03-13 21:00:00,2094.99,2168.31465,-144.00000000000006,SL,2026-03
L,2026-03-13 21:00:00,2026-03-14 09:00:00,2145.23,2091.57,-104.05453960647549,MH,2026-03
L,2026-03-15 08:00:00,2026-03-15 20:00:00,2095.28,2108.64,21.504944446564988,MH,2026-03
S,2026-03-15 22:00:00,2026-03-16 06:00:00,2096.35,2169.72225,-143.9999999999998,SL,2026-03
L,2026-03-16 07:00:00,2026-03-16 19:00:00,2183.74,2268.81,151.82441133101958,MH,2026-03
L,2026-03-17 06:00:00,2026-03-17 18:00:00,2359.63,2311.87,-84.96184571309945,MH,2026-03
S,2026-03-18 23:00:00,2026-03-19 11:00:00,2189.09,2210.87,-43.797358719832886,MH,2026-03
S,2026-03-19 16:00:00,2026-03-20 04:00:00,2165.27,2145.03,33.390256180522115,MH,2026-03
S,2026-03-22 16:00:00,2026-03-23 04:00:00,2092.82,2057.56,63.39232232107915,MH,2026-03
S,2026-03-23 06:00:00,2026-03-23 18:00:00,2044.83,2047.83,-9.868458502662813,MH,2026-03
S,2026-03-25 02:00:00,2026-03-25 14:00:00,2108.38,2162.46,-106.6001005511339,MH,2026-03
S,2026-03-26 11:00:00,2026-03-26 23:00:00,2149.05,2069.43,144.19571438542675,MH,2026-03
S,2026-03-27 02:00:00,2026-03-27 14:00:00,2048.22,2061.4,-29.739422522971736,MH,2026-03
S,2026-03-27 22:00:00,2026-03-28 10:00:00,1977.94,1986.22,-20.74469397453911,MH,2026-03
L,2026-03-28 15:00:00,2026-03-29 03:00:00,1999.86,2019.52,35.32275259268165,MH,2026-03
L,2026-03-30 11:00:00,2026-03-30 23:00:00,2028.88,2073.4,83.77256417333697,MH,2026-03
S,2026-03-31 04:00:00,2026-03-31 16:00:00,2022.69,2038.89,-36.03654539252193,MH,2026-03
S,2026-03-31 17:00:00,2026-04-01 01:00:00,2038.88,2110.2408,-143.99999999999986,SL,2026-04
L,2026-04-01 15:00:00,2026-04-02 03:00:00,2150.27,2140.24,-22.65812200328368,MH,2026-04
S,2026-04-02 13:00:00,2026-04-03 01:00:00,2043.49,2046.0,-8.913163264806759,MH,2026-04
S,2026-04-03 09:00:00,2026-04-03 21:00:00,2052.06,2047.21,5.4539146028866785,MH,2026-04
L,2026-04-08 06:00:00,2026-04-08 18:00:00,2144.26,2241.69,177.7503474392095,MH,2026-04
S,2026-04-09 22:00:00,2026-04-10 06:00:00,2164.21,2239.9573499999997,-143.99999999999935,SL,2026-04
L,2026-04-10 20:00:00,2026-04-11 08:00:00,2214.71,2237.61,37.35981686089843,MH,2026-04
L,2026-04-11 18:00:00,2026-04-12 06:00:00,2242.5,2295.84,91.14381270903036,MH,2026-04
S,2026-04-12 19:00:00,2026-04-13 07:00:00,2200.47,2190.62,13.9052656932381,MH,2026-04
L,2026-04-14 07:00:00,2026-04-14 19:00:00,2351.97,2373.12,31.969846554165386,MH,2026-04
S,2026-04-15 03:00:00,2026-04-15 15:00:00,2312.78,2315.53,-8.756180873234808,MH,2026-04
L,2026-04-16 04:00:00,2026-04-16 16:00:00,2373.69,2337.84,-64.41226950444229,MH,2026-04
S,2026-04-16 16:00:00,2026-04-17 04:00:00,2340.39,2348.75,-18.288216921111655,MH,2026-04
L,2026-04-17 04:00:00,2026-04-17 16:00:00,2358.39,2353.8,-11.784971951203476,MH,2026-04
L,2026-04-17 23:00:00,2026-04-18 11:00:00,2445.82,2415.53,-53.537578399064465,MH,2026-04
S,2026-04-18 19:00:00,2026-04-19 07:00:00,2357.97,2348.99,11.233442325390092,MH,2026-04
L,2026-04-19 22:00:00,2026-04-20 06:00:00,2336.83,2255.04095,-143.99999999999977,SL,2026-04
